datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-09-14,53001,55.04678977130561,3 days,0.0
2020-09-15,53001,30.025521693439426,3 days,0.0
2020-09-16,53001,30.025521693439426,3 days,0.0
2020-09-17,53001,25.021268077866193,3 days,0.0
2020-09-18,53001,40.0340289245859,3 days,0.0
2020-09-19,53001,45.03828254015914,3 days,0.0
2020-09-20,53001,45.03828254015914,3 days,0.0
2020-09-21,53001,20.01701446229295,3 days,0.0
2020-09-22,53001,15.012760846719713,3 days,0.0
2020-09-23,53001,15.012760846719713,3 days,0.0
2020-09-24,53001,20.01701446229295,3 days,0.0
2020-09-25,53001,50.042536155732385,3 days,0.0
2020-09-26,53001,20.01701446229295,3 days,0.0
2020-09-27,53001,45.03828254015914,3 days,0.0
2020-09-28,53001,20.01701446229295,3 days,0.0
2020-09-29,53001,20.01701446229295,3 days,0.0
2020-09-30,53001,20.01701446229295,3 days,0.0
2020-10-01,53001,20.01701446229295,3 days,0.0
2020-10-02,53001,20.01701446229295,3 days,0.0
2020-10-03,53001,15.012760846719713,3 days,0.0
2020-10-04,53001,5.004253615573237,3 days,0.0
2020-10-05,53001,0.0,3 days,0.0
2020-10-06,53001,0.0,3 days,0.0
2020-10-07,53001,5.004253615573237,3 days,0.0
2020-10-08,53001,10.008507231146474,3 days,0.0
2020-10-09,53001,10.008507231146474,3 days,0.0
2020-10-10,53001,25.021268077866193,3 days,0.0
2020-10-11,53001,10.008507231146474,3 days,0.0
2020-10-12,53001,5.004253615573237,3 days,0.0
2020-10-13,53001,5.004253615573237,3 days,0.0
2020-10-14,53001,5.004253615573237,3 days,0.0
2020-10-15,53001,10.008507231146474,3 days,0.0
2020-10-16,53001,15.012760846719713,3 days,0.0
2020-10-17,53001,15.012760846719713,3 days,0.0
2020-10-18,53001,10.008507231146474,3 days,0.0
2020-10-19,53001,0.0,3 days,0.0
2020-10-20,53001,0.0,3 days,0.0
2020-10-21,53001,10.008507231146474,3 days,0.0
2020-10-22,53001,10.008507231146474,3 days,0.0
2020-10-23,53001,5.004253615573237,3 days,0.0
2020-10-24,53001,0.0,3 days,0.0
2020-10-25,53001,0.0,3 days,0.0
2020-10-26,53001,0.0,3 days,0.0
2020-10-27,53001,20.01701446229295,3 days,0.0
2020-10-28,53001,15.012760846719713,3 days,0.0
2020-10-29,53001,15.012760846719713,3 days,0.0
2020-10-30,53001,15.012760846719713,3 days,0.0
2020-10-31,53001,15.012760846719713,3 days,0.0
2020-11-01,53001,20.01701446229295,3 days,0.0
2020-11-02,53001,20.01701446229295,3 days,0.0
2020-11-03,53001,20.01701446229295,3 days,0.0
2020-11-04,53001,20.01701446229295,3 days,0.0
2020-11-05,53001,65.0552970024521,3 days,0.0
2020-11-06,53001,10.008507231146474,3 days,0.0
2020-11-07,53001,10.008507231146474,3 days,0.0
2020-11-08,53001,5.004253615573237,3 days,0.0
2020-11-09,53001,5.004253615573237,3 days,0.0
2020-11-10,53001,5.004253615573237,3 days,0.0
2020-11-11,53001,10.008507231146474,3 days,0.0
2020-11-12,53001,180.15313016063652,3 days,0.0
2020-11-13,53001,180.15313016063652,3 days,0.0
2020-11-14,53001,130.1105940049042,3 days,0.0
2020-11-15,53001,100.08507231146477,3 days,0.0
2020-11-16,53001,75.06380423359856,3 days,0.0
2020-11-17,53001,75.06380423359856,3 days,0.0
2020-11-18,53001,95.08081869589151,3 days,0.0
2020-11-19,53001,170.14462292949003,3 days,0.0
2020-11-20,53001,170.14462292949003,3 days,0.0
