datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-04-20,24003,49.99999999999999,6 days,8.286806368410694,29.940828402366886,189.56069567739465
2020-04-21,24003,62.5,6 days,8.977373565778253,29.12946428571426,199.7465618385661
2020-04-22,24003,64.7058823529412,6 days,9.667940763145811,23.188405797101442,205.44374121684845
2020-04-23,24003,48.780487804878035,6 days,10.531149759855255,28.756218905472608,223.39848834840492
2020-04-24,24003,36.95652173913047,6 days,10.876433358539037,31.136580706781306,237.03719049641427
2020-04-25,24003,45.83333333333329,6 days,12.08492595393226,30.236794171220378,246.8777730589019
2020-04-26,24003,36.53846153846151,6 days,12.25756775327415,30.509939498703545,260.68911700625307
2020-04-27,24003,32.14285714285712,6 days,12.77549315129982,29.747899159663845,266.5589381838773
2020-04-28,24003,27.8688524590164,6 days,13.466060348667376,21.406491499227226,271.22026676610835
2020-04-29,24003,31.746031746031736,6 days,14.329269345376826,21.048798252002918,286.93067050622034
2020-04-30,24003,28.571428571428605,6 days,15.537761940770052,20.629370629370637,297.8071038647593
2020-05-01,24003,26.760563380281706,6 days,15.537761940770052,19.668874172185436,311.96373141079425
2020-05-02,24003,27.027027027027035,6 days,16.22832913813761,22.085492227979298,325.42979175946164
2020-05-03,24003,23.07692307692312,6 days,16.573612736821392,24.697644812221515,338.20528491076146
2020-05-04,24003,21.686746987951793,6 days,17.436821733530834,21.41997593261127,348.3911510719329
2020-05-05,24003,18.88888888888889,6 days,18.472672529582173,18.550724637681164,353.05247965416396
2020-05-06,24003,20.000000000000025,6 days,18.645314328924066,15.384615384615385,359.9581516278395
2020-05-07,24003,18.08510638297871,6 days,19.16323972694973,16.392572944297086,378.7761077561055
2020-05-08,24003,19.79166666666665,6 days,19.85380692431729,16.89637570188871,395.34972049292685
2020-05-09,24003,15.841584158415836,6 days,20.199090523001065,17.54212091179387,409.5063480389618
2020-05-10,24003,13.084112149532706,6 days,20.889657720368625,20.44009779951101,425.2167517790738
