datetimeobject,STUSPS,positiveIncrease,testIncrease,deathIncrease,positiveCumulative,testCumulative,deathCumulative,positiveRate,testRate,deathRate,ndays,positiveIncreaseRate,testIncreaseRate,deathIncreaseRate
2020-06-22,UT,444.0,2917.0,0.0,17905.0,299311.0,158.0,558.4914088082252,9336.086124646674,4.928324076609862,152,13.849214493764423,90.98684387006942,0.0
2020-06-23,UT,394.0,2964.0,5.0,18299.0,302275.0,163.0,570.7810270752144,9428.53898896991,5.084283699287389,153,12.28961826698915,92.45286432323817,0.15595962267752728
2020-06-24,UT,484.0,2462.0,0.0,18783.0,304737.0,163.0,585.8779185503989,9505.333507176327,5.084283699287389,154,15.096891475184641,76.79451820641444,0.0
2020-06-25,UT,590.0,7316.0,1.0,19373.0,312053.0,164.0,604.2811540263473,9733.533627078084,5.115475623822895,155,18.403235475948218,228.20011990175792,0.031191924535505455
2020-06-26,UT,676.0,5514.0,2.0,20049.0,317567.0,166.0,625.3668950123489,9905.52589896686,5.177859472893905,156,21.08574098600169,171.99227188877708,0.06238384907101091
2020-06-27,UT,578.0,5234.0,1.0,20627.0,322801.0,167.0,643.3958273938711,10068.784431985698,5.209051397429411,157,18.028932381522154,163.25853301883555,0.031191924535505455
2020-06-28,UT,472.0,5647.0,0.0,21099.0,328448.0,167.0,658.1184157746296,10244.925229837696,5.209051397429411,158,14.722588380758575,176.1407978519993,0.0
2020-06-29,UT,564.0,5456.0,1.0,21663.0,333904.0,168.0,675.7106612126547,10415.108370103413,5.2402433219649165,159,17.592245438025078,170.18314026571775,0.031191924535505455
2020-06-30,UT,553.0,6848.0,4.0,22216.0,340752.0,172.0,692.9597954807892,10628.710669322556,5.365011020106938,160,17.24913426813452,213.60229921914137,0.12476769814202182
2020-07-01,UT,499.0,2605.0,1.0,22715.0,343357.0,173.0,708.5245658240065,10709.965632737547,5.396202944642444,161,15.564770343217223,81.2549634149917,0.031191924535505455
2020-07-02,UT,554.0,3028.0,3.0,23269.0,346385.0,176.0,725.8048920166765,10804.414780231058,5.48977871824896,162,17.28032619267002,94.44914749351052,0.09357577360651637
2020-07-03,UT,596.0,10250.0,5.0,23865.0,356635.0,181.0,744.3952790398378,11124.132006719987,5.645738340926488,163,18.590387023161252,319.7172264889309,0.15595962267752728
2020-07-04,UT,676.0,10080.0,0.0,24541.0,366715.0,181.0,765.4810200258394,11438.546606037884,5.645738340926488,164,21.08574098600169,314.414599317895,0.0
2020-07-05,UT,410.0,4592.0,3.0,24951.0,371307.0,184.0,778.2697090853967,11581.779923504924,5.739314114533004,165,12.788689059557237,143.23331746704105,0.09357577360651637
2020-07-06,UT,517.0,4534.0,6.0,25468.0,375841.0,190.0,794.3959340702529,11723.204109348906,5.926465661746037,166,16.12622498485632,141.42418584398175,0.18715154721303273
2020-07-07,UT,564.0,7007.0,4.0,26032.0,382848.0,194.0,811.988179508278,11941.765924569192,6.051233359888058,167,17.592245438025078,218.56181522028672,0.12476769814202182
2020-07-08,UT,722.0,2911.0,7.0,26754.0,385759.0,201.0,834.5087490229129,12032.565616892049,6.269576831636597,168,22.52056951463494,90.79969232285639,0.2183434717485382
2020-07-09,UT,601.0,2973.0,4.0,27355.0,388732.0,205.0,853.2550956687518,12125.299208536107,6.394344529778619,169,18.74634664583878,92.73359164405773,0.12476769814202182
2020-07-10,UT,867.0,7241.0,2.0,28222.0,395973.0,207.0,880.298494241035,12351.159934097703,6.456728378849629,170,27.04339857228323,225.86072556159502,0.06238384907101091
2020-07-11,UT,632.0,9378.0,5.0,28854.0,405351.0,212.0,900.0117905474744,12643.677802391672,6.6126880015271565,171,19.71329630643945,292.51786829397014,0.15595962267752728
2020-07-12,UT,629.0,7706.0,3.0,29483.0,413057.0,215.0,919.6315110803073,12884.042772862278,6.706263775133673,172,19.619720532832932,240.36497047060504,0.09357577360651637
2020-07-13,UT,546.0,5277.0,1.0,30029.0,418334.0,216.0,936.6623018766934,13048.64255863614,6.737455699669178,173,17.03079079638598,164.5997857738623,0.031191924535505455
2020-07-14,UT,448.0,6186.0,10.0,30477.0,424520.0,226.0,950.6362840685997,13241.595803812776,7.049374945024233,174,13.973982191906444,192.95324517663676,0.31191924535505455
2020-07-15,UT,413.0,7559.0,7.0,30890.0,432079.0,233.0,963.5185489017634,13477.37556137666,7.26771841677277,175,12.882264833163752,235.77975756388574,0.2183434717485382
2020-07-16,UT,954.0,7448.0,1.0,31844.0,439527.0,234.0,993.2756449086357,13709.693015317107,7.298910341308277,176,29.757096006872207,232.31745394044464,0.031191924535505455
2020-07-17,UT,727.0,8278.0,1.0,32571.0,447805.0,235.0,1015.9521740459481,13967.899766622022,7.330102265843783,177,22.676529137312468,258.2067513049142,0.031191924535505455
2020-07-18,UT,760.0,8434.0,8.0,33331.0,456239.0,243.0,1039.6580366929322,14230.972458154472,7.579637662127826,178,23.705862646984148,263.072691532453,0.24953539628404364
2020-07-19,UT,785.0,6582.0,0.0,34116.0,462821.0,243.0,1064.1436974533042,14436.27770544717,7.579637662127826,179,24.485660760371783,205.30524729269692,0.0
2020-07-20,UT,409.0,6582.0,4.0,34525.0,469403.0,247.0,1076.901194588326,14641.582952739867,7.704405360269848,180,12.757497135021731,205.30524729269692,0.12476769814202182
2020-07-21,UT,486.0,6039.0,4.0,35011.0,475442.0,251.0,1092.0604699125815,14829.950985009786,7.829173058411869,181,15.15927532425565,188.36803226991745,0.12476769814202182
2020-07-22,UT,566.0,5959.0,9.0,35577.0,481401.0,260.0,1109.7150991996778,15015.823663316864,8.10990037923142,182,17.65462928709609,185.87267830707702,0.2807273208195491
2020-07-23,UT,521.0,4020.0,7.0,36098.0,485421.0,267.0,1125.966091882676,15141.215199949593,8.328243850979957,183,16.250992682998344,125.39153663273193,0.2183434717485382
2020-07-24,UT,863.0,8649.0,6.0,36961.0,494070.0,273.0,1152.8847227568172,15410.99415525718,8.51539539819299,184,26.918630874141208,269.77895530758667,0.18715154721303273
2020-07-25,UT,661.0,6068.0,1.0,37622.0,500138.0,274.0,1173.5025848747864,15600.266753338627,8.546587322728495,185,20.617862117969107,189.27259808144711,0.031191924535505455
2020-07-26,UT,350.0,5212.0,0.0,37972.0,505350.0,274.0,1184.4197584622132,15762.83906401768,8.546587322728495,186,10.917173587426909,162.57231067905443,0.0
2020-07-27,UT,436.0,4507.0,7.0,38408.0,509857.0,281.0,1198.0194375596934,15903.421067899204,8.764930794477033,187,13.59967909748038,140.5820038815231,0.2183434717485382
2020-07-28,UT,446.0,4651.0,5.0,38854.0,514508.0,286.0,1211.931035902529,16048.49470891384,8.920890417154562,188,13.911598342835433,145.07364101463588,0.15595962267752728
2020-07-29,UT,339.0,3682.0,6.0,39193.0,518190.0,292.0,1222.5050983200654,16163.343375053571,9.108041964367594,189,10.57406241753635,114.8486661397311,0.18715154721303273
2020-07-30,UT,502.0,6176.0,8.0,39695.0,524366.0,300.0,1238.1634444368892,16355.984700984854,9.357577360651637,190,15.658346116823738,192.6413259312817,0.24953539628404364
2020-07-31,UT,500.0,4543.0,4.0,40195.0,528909.0,304.0,1253.7594067046418,16497.689614149655,9.482345058793658,191,15.595962267752729,141.7049131648013,0.12476769814202182
2020-08-01,UT,506.0,4350.0,6.0,40701.0,533259.0,310.0,1269.5425205196075,16633.374485879103,9.66949660600669,192,15.78311381496576,135.68487172944873,0.18715154721303273
2020-08-02,UT,473.0,3456.0,1.0,41174.0,536715.0,311.0,1284.2963008249017,16741.17377707381,9.700688530542196,193,14.75378030529408,107.79929119470685,0.031191924535505455
2020-08-03,UT,354.0,3466.0,3.0,41528.0,540181.0,314.0,1295.3382421104707,16849.284987513875,9.794264304148713,194,11.041941285568932,108.11121044006191,0.09357577360651637
2020-08-04,UT,378.0,4774.0,7.0,41906.0,544955.0,321.0,1307.1287895848916,16998.195235246374,10.012607775897251,195,11.790547474421063,148.91024773250305,0.2183434717485382
2020-08-05,UT,421.0,5366.0,6.0,42327.0,550321.0,327.0,1320.2605898143395,17165.571102303897,10.199759323110284,196,13.131800229447796,167.37586705752227,0.18715154721303273
2020-08-06,UT,587.0,5069.0,3.0,42914.0,555390.0,330.0,1338.570249516681,17323.682967774377,10.2933350967168,197,18.3096597023417,158.11186547047714,0.09357577360651637
2020-08-07,UT,460.0,3709.0,5.0,43374.0,559099.0,335.0,1352.9185348030137,17439.373815876566,10.449294719394327,198,14.34828528633251,115.69084810218973,0.15595962267752728
2020-08-08,UT,376.0,7255.0,0.0,43750.0,566354.0,335.0,1364.6466984283636,17665.671228381656,10.449294719394327,199,11.728163625350051,226.29741250509207,0.0
2020-08-09,UT,376.0,4258.0,1.0,44126.0,570612.0,336.0,1376.3748620537137,17798.48644305384,10.480486643929833,200,11.728163625350051,132.81521467218224,0.031191924535505455
2020-08-10,UT,263.0,3947.0,9.0,44389.0,574559.0,345.0,1384.5783382065517,17921.60096919548,10.761213964749382,201,8.203476152837935,123.11452614164003,0.2807273208195491
2020-08-11,UT,362.0,3989.0,4.0,44751.0,578548.0,349.0,1395.8698148884046,18046.02555616761,10.885981662891403,202,11.291476681852975,124.42458697213127,0.12476769814202182
2020-08-12,UT,338.0,2660.0,2.0,45089.0,581208.0,351.0,1406.4126853814055,18128.996075432056,10.948365511962415,203,10.542870493000844,82.97051926444452,0.06238384907101091
2020-08-13,UT,334.0,3447.0,2.0,45423.0,584655.0,353.0,1416.8307881762644,18236.514639305944,11.010749361033426,204,10.418102794858822,107.5185638738873,0.06238384907101091
2020-08-14,UT,552.0,5161.0,7.0,45975.0,589816.0,360.0,1434.0487305198633,18397.496161833686,11.229092832781964,205,17.217942343599013,160.98152252774366,0.2183434717485382
2020-08-15,UT,345.0,5084.0,3.0,46320.0,594900.0,363.0,1444.8099444846127,18556.075906172195,11.322668606388481,206,10.761213964749382,158.57974433850973,0.09357577360651637
2020-08-16,UT,331.0,3626.0,0.0,46651.0,598526.0,363.0,1455.1344715058651,18669.17782453794,11.322668606388481,207,10.324527021252306,113.10191836574278,0.0
2020-08-17,UT,242.0,3268.0,1.0,46893.0,601794.0,364.0,1462.6829172434573,18771.11303391997,11.353860530923987,208,7.548445737592321,101.93520938203183,0.031191924535505455
2020-08-18,UT,263.0,4721.0,5.0,47156.0,606515.0,369.0,1470.8863933962953,18918.370109652093,11.509820153601513,209,8.203476152837935,147.25707573212125,0.15595962267752728
2020-08-19,UT,364.0,3846.0,8.0,47520.0,610361.0,377.0,1482.2402539272193,19038.334251415647,11.759355549885557,210,11.353860530923987,119.96414176355398,0.24953539628404364
2020-08-20,UT,461.0,5442.0,4.0,47981.0,615803.0,381.0,1496.6197311380872,19208.080704737866,11.88412324802758,211,14.379477210868016,169.7464533222207,0.12476769814202182
2020-08-21,UT,463.0,3593.0,2.0,48444.0,619396.0,383.0,1511.0615921980263,19320.153289593934,11.94650709709859,212,14.441861059939026,112.0725848560711,0.06238384907101091
2020-08-22,UT,369.0,2966.0,2.0,48813.0,622362.0,385.0,1522.571412351628,19412.668537766247,12.0088909461696,213,11.509820153601513,92.51524817230919,0.06238384907101091
2020-08-23,UT,301.0,2473.0,0.0,49114.0,624835.0,385.0,1531.960181636815,19489.80616714255,12.0088909461696,214,9.388769285187141,77.13762937630499,0.0
2020-08-24,UT,249.0,1518.0,5.0,49363.0,626353.0,390.0,1539.7269708461558,19537.155508587446,12.164850568847127,215,7.766789209340859,47.349341444897284,0.15595962267752728
2020-08-25,UT,403.0,4245.0,7.0,49766.0,630598.0,397.0,1552.2973164339644,19669.56522824067,12.383194040595667,216,12.5703455878087,132.40971965322066,0.2183434717485382
2020-08-26,UT,407.0,6730.0,4.0,50173.0,637328.0,401.0,1564.9924297199154,19879.48688036462,12.507961738737688,217,12.69511328595072,209.92165212395173,0.12476769814202182
2020-01-22,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2020-01-23,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
2020-01-24,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0
2020-01-25,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0
2020-01-26,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0
2020-01-27,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0
2020-01-28,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0
2020-01-29,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0
2020-01-30,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0
2020-01-31,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0
2020-02-01,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0
2020-02-02,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0
2020-02-03,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0
2020-02-04,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0
2020-02-05,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0
2020-02-06,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0
2020-02-07,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0
2020-02-08,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0
2020-02-09,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-02-10,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0
2020-02-11,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0
2020-02-12,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0
2020-02-13,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0
2020-02-14,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0
2020-02-15,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0
2020-02-16,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0
2020-02-17,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0
2020-02-18,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0
2020-02-19,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0
2020-02-20,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0
2020-02-21,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0
2020-02-22,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0
2020-02-23,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0
2020-02-24,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0
2020-02-25,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0
2020-02-26,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0
2020-02-27,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0
2020-02-28,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0
2020-02-29,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0
2020-03-01,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0
2020-03-02,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0
2020-03-03,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0
2020-03-04,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0
2020-03-05,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0
2020-03-06,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0
2020-03-07,VT,1.0,26.0,0.0,1.0,26.0,0.0,0.16025923533908448,4.166740118816197,0.0,45,0.1602592353390845,4.166740118816197,0.0
2020-03-08,VT,0.0,5.0,0.0,1.0,31.0,0.0,0.16025923533908448,4.968036295511619,0.0,46,0.0,0.8012961766954225,0.0
2020-03-09,VT,0.0,6.0,0.0,1.0,37.0,0.0,0.16025923533908448,5.929591707546127,0.0,47,0.0,0.961555412034507,0.0
2020-03-10,VT,0.0,24.0,0.0,1.0,61.0,0.0,0.16025923533908448,9.775813355684155,0.0,48,0.0,3.846221648138028,0.0
2020-03-11,VT,1.0,32.0,0.0,2.0,93.0,0.0,0.32051847067816897,14.904108886534857,0.0,49,0.1602592353390845,5.128295530850704,0.0
2020-03-12,VT,0.0,45.0,0.0,2.0,138.0,0.0,0.32051847067816897,22.11577447679366,0.0,50,0.0,7.211665590258803,0.0
2020-03-13,VT,3.0,90.0,0.0,5.0,228.0,0.0,0.8012961766954225,36.53910565731127,0.0,51,0.4807777060172535,14.423331180517605,0.0
2020-03-14,VT,3.0,112.0,0.0,8.0,340.0,0.0,1.2820738827126759,54.48814001528873,0.0,52,0.4807777060172535,17.949034357977464,0.0
2020-03-15,VT,4.0,77.0,0.0,12.0,417.0,0.0,1.923110824069014,66.82810113639825,0.0,53,0.641036941356338,12.339961121109507,0.0
2020-03-16,VT,5.0,87.0,0.0,17.0,504.0,0.0,2.7244070007644363,80.77065461089859,0.0,54,0.8012961766954225,13.942553474500352,0.0
2020-03-17,VT,2.0,96.0,0.0,19.0,600.0,0.0,3.0449254714426055,96.1555412034507,0.0,55,0.320518470678169,15.384886592552112,0.0
2020-03-18,VT,2.0,58.0,0.0,21.0,658.0,0.0,3.3654439421207747,105.45057685311761,0.0,56,0.320518470678169,9.295035649666902,0.0
2020-03-19,VT,7.0,134.0,0.0,28.0,792.0,0.0,4.487258589494366,126.92531438855492,0.0,57,1.1218146473735915,21.474737535437324,0.0
2020-03-20,VT,16.0,209.0,2.0,44.0,1001.0,2.0,7.051406354919718,160.4194945744236,0.32051847067816897,58,2.564147765425352,33.494180185868665,0.320518470678169
2020-03-21,VT,8.0,131.0,0.0,52.0,1132.0,2.0,8.333480237632394,181.41345440384364,0.32051847067816897,59,1.282073882712676,20.99395982942007,0.0
2020-03-22,VT,24.0,148.0,0.0,76.0,1280.0,2.0,12.179701885770422,205.13182123402817,0.32051847067816897,60,3.846221648138028,23.718366830184507,0.0
2020-03-23,VT,21.0,241.0,3.0,97.0,1521.0,5.0,15.545145827891197,243.75429695074752,0.8012961766954225,61,3.3654439421207747,38.622475716719364,0.4807777060172535
2020-03-24,VT,28.0,173.0,2.0,125.0,1694.0,7.0,20.032404417385564,271.47914466440915,1.1218146473735915,62,4.487258589494366,27.724847713661617,0.320518470678169
2020-03-25,VT,35.0,276.0,1.0,160.0,1970.0,8.0,25.64147765425352,315.71069361799647,1.2820738827126759,63,5.609073236867958,44.23154895358732,0.1602592353390845
2020-03-26,VT,25.0,959.0,1.0,185.0,2929.0,9.0,29.647958537730634,469.3993003081785,1.4423331180517605,64,4.006480883477113,153.68860669018204,0.1602592353390845
2020-03-27,VT,28.0,152.0,1.0,213.0,3081.0,10.0,34.135217127225,493.75870407971934,1.602592353390845,65,4.487258589494366,24.359403771540844,0.1602592353390845
2020-03-28,VT,21.0,345.0,2.0,234.0,3426.0,12.0,37.500661069345774,549.0481402717036,1.923110824069014,66,3.3654439421207747,55.28943619198415,0.320518470678169
2020-03-29,VT,22.0,313.0,0.0,256.0,3739.0,12.0,41.02636424680563,599.2092809328369,1.923110824069014,67,3.5257031774598593,50.16114066113345,0.0
2020-03-30,VT,37.0,272.0,0.0,293.0,4011.0,12.0,46.955955954351765,642.7997929450679,1.923110824069014,68,5.929591707546127,43.59051201223099,0.0
2020-03-31,VT,27.0,258.0,1.0,320.0,4269.0,13.0,51.28295530850704,684.1466756625517,2.0833700594080984,69,4.326999354155282,41.3468827174838,0.1602592353390845
2020-04-01,VT,39.0,252.0,3.0,359.0,4521.0,16.0,57.53306548673134,724.532002968001,2.5641477654253517,70,6.250110178224296,40.385327305449294,0.4807777060172535
2020-04-02,VT,31.0,253.0,1.0,390.0,4774.0,17.0,62.50110178224296,765.0775895087894,2.7244070007644363,71,4.968036295511619,40.54558654078838,0.1602592353390845
2020-04-03,VT,70.0,551.0,0.0,460.0,5325.0,17.0,73.71924825597887,853.3804281806249,2.7244070007644363,72,11.218146473735915,88.30283867183556,0.0
2020-04-04,VT,52.0,429.0,3.0,512.0,5754.0,20.0,82.05272849361126,922.1316401410922,3.20518470678169,73,8.333480237632394,68.75121196046724,0.4807777060172535
2020-04-05,VT,31.0,619.0,2.0,543.0,6373.0,22.0,87.02076478912288,1021.3321068159855,3.525703177459859,74,4.968036295511619,99.2004666748933,0.320518470678169
2020-04-06,VT,32.0,363.0,1.0,575.0,6736.0,23.0,92.14906031997359,1079.5062092440733,3.685962412798944,75,5.128295530850704,58.17410242808767,0.1602592353390845
2020-04-07,VT,33.0,517.0,0.0,608.0,7253.0,23.0,97.43761508616338,1162.36023391438,3.685962412798944,76,5.2885547661897885,82.85402467030669,0.0
2020-04-08,VT,23.0,379.0,0.0,631.0,7632.0,23.0,101.12357749896232,1223.098484107893,3.685962412798944,77,3.6859624127989434,60.738250193513025,0.0
2020-04-09,VT,49.0,266.0,0.0,680.0,7898.0,23.0,108.97628003057746,1265.7274407080895,3.685962412798944,78,7.852702531615141,42.628956600196474,0.0
2020-04-10,VT,33.0,317.0,1.0,713.0,8215.0,24.0,114.26483479676725,1316.5296183105793,3.846221648138028,79,5.2885547661897885,50.802177602489785,0.1602592353390845
2020-04-11,VT,20.0,581.0,1.0,733.0,8796.0,25.0,117.47001950354894,1409.6402340425873,4.006480883477113,80,3.20518470678169,93.1106157320081,0.1602592353390845
2020-04-12,VT,21.0,682.0,2.0,754.0,9478.0,27.0,120.8354634456697,1518.9370325438429,4.326999354155282,81,3.3654439421207747,109.29679850125564,0.320518470678169
2020-04-13,VT,7.0,558.0,1.0,761.0,10036.0,28.0,121.95727809304331,1608.361685863052,4.487258589494366,82,1.1218146473735915,89.42465331920916,0.1602592353390845
2020-04-14,VT,9.0,225.0,1.0,770.0,10261.0,29.0,123.39961121109508,1644.420013814346,4.647517824833451,83,1.4423331180517605,36.05832795129401,0.1602592353390845
2020-04-15,VT,9.0,431.0,1.0,779.0,10692.0,30.0,124.84194432914684,1713.4917442454916,4.807777060172535,84,1.4423331180517605,69.07173043114543,0.1602592353390845
2020-04-16,VT,13.0,359.0,5.0,792.0,11051.0,35.0,126.92531438855492,1771.0248097322228,5.609073236867958,85,2.0833700594080984,57.53306548673134,0.8012961766954225
2020-04-17,VT,10.0,564.0,0.0,802.0,11615.0,35.0,128.52790674194577,1861.4110184634665,5.609073236867958,86,1.602592353390845,90.38620873124366,0.0
2020-04-18,VT,11.0,410.0,3.0,813.0,12025.0,38.0,130.2907583306757,1927.1173049524912,6.089850942885211,87,1.7628515887299296,65.70628648902465,0.4807777060172535
2020-04-19,VT,4.0,242.0,0.0,817.0,12267.0,38.0,130.93179527203202,1965.9000399045497,6.089850942885211,88,0.641036941356338,38.78273495205845,0.0
2020-04-20,VT,3.0,224.0,0.0,820.0,12491.0,38.0,131.4125729780493,2001.7981086205043,6.089850942885211,89,0.4807777060172535,35.89806871595493,0.0
2020-04-21,VT,8.0,104.0,2.0,828.0,12595.0,40.0,132.694646860762,2018.4650690957692,6.41036941356338,90,1.282073882712676,16.666960475264787,0.320518470678169
2020-04-22,VT,3.0,333.0,0.0,831.0,12928.0,40.0,133.1754245667792,2071.8313944636843,6.41036941356338,91,0.4807777060172535,53.36632536791514,0.0
2020-04-23,VT,3.0,326.0,3.0,834.0,13254.0,43.0,133.6562022727965,2124.075905184226,6.8911471195806335,92,0.4807777060172535,52.24451072054155,0.4807777060172535
2020-04-24,VT,9.0,397.0,1.0,843.0,13651.0,44.0,135.09853539084824,2187.6988216138425,7.051406354919718,93,1.4423331180517605,63.622916429616545,0.1602592353390845
2020-04-25,VT,9.0,471.0,2.0,852.0,14122.0,46.0,136.5408685089,2263.180921458551,7.371924825597888,94,1.4423331180517605,75.4820998447088,0.320518470678169
2020-04-26,VT,3.0,251.0,0.0,855.0,14373.0,46.0,137.02164621491724,2303.4059895286614,7.371924825597888,95,0.4807777060172535,40.22506807011021,0.0
2020-04-27,VT,7.0,308.0,1.0,862.0,14681.0,47.0,138.14346086229082,2352.7658340130997,7.532184060936972,96,1.1218146473735915,49.35984448443803,0.1602592353390845
2020-04-28,VT,0.0,128.0,0.0,862.0,14809.0,47.0,138.14346086229082,2373.2790161365024,7.532184060936972,97,0.0,20.513182123402817,0.0
2020-04-29,VT,4.0,212.0,0.0,866.0,15021.0,47.0,138.78449780364718,2407.2539740283883,7.532184060936972,98,0.641036941356338,33.974957891885914,0.0
2020-04-30,VT,13.0,215.0,2.0,879.0,15236.0,49.0,140.86786786305527,2441.7097096262914,7.852702531615141,99,2.0833700594080984,34.45573559790317,0.320518470678169
2020-05-01,VT,6.0,579.0,1.0,885.0,15815.0,50.0,141.8294232750898,2534.4998068876216,8.012961766954225,100,0.961555412034507,92.79009726132993,0.1602592353390845
2020-05-02,VT,11.0,313.0,1.0,896.0,16128.0,51.0,143.5922748638197,2584.660947548755,8.17322100229331,101,1.7628515887299296,50.16114066113345,0.1602592353390845
2020-05-03,VT,5.0,343.0,1.0,901.0,16471.0,52.0,144.39357104051513,2639.6298652700607,8.333480237632394,102,0.8012961766954225,54.968917721305985,0.1602592353390845
2020-05-04,VT,5.0,324.0,0.0,906.0,16795.0,52.0,145.19486721721054,2691.5538575199243,8.333480237632394,103,0.8012961766954225,51.92399224986338,0.0
2020-05-05,VT,3.0,179.0,0.0,909.0,16974.0,52.0,145.67564492322782,2720.2402606456203,8.333480237632394,104,0.4807777060172535,28.686403125696128,0.0
2020-05-06,VT,5.0,221.0,0.0,914.0,17195.0,52.0,146.47694109992324,2755.657551655558,8.333480237632394,105,0.8012961766954225,35.41729100993768,0.0
2020-05-07,VT,2.0,411.0,1.0,916.0,17606.0,53.0,146.7974595706014,2821.524097379922,8.493739472971479,106,0.320518470678169,65.86654572436373,0.1602592353390845
2020-05-08,VT,2.0,534.0,0.0,918.0,18140.0,53.0,147.11797804127957,2907.102529050993,8.493739472971479,107,0.320518470678169,85.57843167107113,0.0
2020-05-09,VT,8.0,476.0,0.0,926.0,18616.0,53.0,148.40005192399224,2983.385925072397,8.493739472971479,108,1.282073882712676,76.28339602140423,0.0
2020-05-10,VT,0.0,477.0,0.0,926.0,19093.0,53.0,148.40005192399224,3059.8295803291403,8.493739472971479,109,0.0,76.44365525674331,0.0
