datetimeobject,STUSPS,COUNTYGEOID,deathRate,positiveRate,Population,risk,label
2020-11-05,CA,06025,187.62243743619462,7355.903208895509,174528,0.008804124102654,NICKELCOMPOUNDS
2020-11-05,CA,06025,187.62243743619462,7355.903208895509,174528,0.00075382462828,TRICHLOROETHYLENE
2020-11-05,CA,06027,83.15316813570597,1369.2555019679585,18546,0.0031258000687840004,TOTAL
2020-11-05,CA,06027,83.15316813570597,1369.2555019679585,18546,0.002437807720715,BENZENE
2020-11-05,CA,06027,83.15316813570597,1369.2555019679585,18546,0.0005993352964990002,NICKELCOMPOUNDS
2020-11-05,CA,06027,83.15316813570597,1369.2555019679585,18546,8.865705156999998e-05,TRICHLOROETHYLENE
2020-11-05,CA,06029,47.32271201352585,3863.466199808487,839631,0.01690145674874,TOTAL
2020-11-05,CA,06029,47.32271201352585,3863.466199808487,839631,0.011014411687844,BENZENE
2020-11-05,CA,06029,47.32271201352585,3863.466199808487,839631,0.004145993046553,NICKELCOMPOUNDS
2020-11-05,CA,06029,47.32271201352585,3863.466199808487,839631,0.001741052014343,TRICHLOROETHYLENE
2020-11-05,CA,06031,54.923499411533925,5765.005884660651,152980,0.011590702507692001,TOTAL
2020-11-05,CA,06031,54.923499411533925,5765.005884660651,152980,0.006855355398999999,BENZENE
2020-11-05,CA,06031,54.923499411533925,5765.005884660651,152980,0.0032354077539,NICKELCOMPOUNDS
2020-11-05,CA,06031,54.923499411533925,5765.005884660651,152980,0.001499939354792,TRICHLOROETHYLENE
2020-11-05,CA,06033,26.40325536607337,1147.7650420898956,64665,0.006789088648771,TOTAL
2020-11-05,CA,06033,26.40325536607337,1147.7650420898956,64665,0.005315287635552999,BENZENE
2020-11-05,CA,06033,26.40325536607337,1147.7650420898956,64665,0.001235391500881,NICKELCOMPOUNDS
2020-11-05,CA,06033,26.40325536607337,1147.7650420898956,64665,0.00023840951233700003,TRICHLOROETHYLENE
2020-11-05,CA,06035,3.2708599090700945,2554.541588983744,34895,0.003772920920004,TOTAL
2020-11-05,CA,06035,3.2708599090700945,2554.541588983744,34895,0.003185207738609,BENZENE
2020-11-05,CA,06035,3.2708599090700945,2554.541588983744,34895,0.00040385824743999996,NICKELCOMPOUNDS
2020-11-05,CA,06035,3.2708599090700945,2554.541588983744,34895,0.000183854933955,TRICHLOROETHYLENE
2020-11-05,CA,06037,71.1218637275208,3143.3473116682594,9818566,0.039290459880986,TOTAL
2020-11-05,CA,06037,71.1218637275208,3143.3473116682594,9818566,0.018418138276075,BENZENE
2020-11-05,CA,06037,71.1218637275208,3143.3473116682594,9818566,0.012009356668344,NICKELCOMPOUNDS
2020-11-05,CA,06037,71.1218637275208,3143.3473116682594,9818566,0.008862964936566999,TRICHLOROETHYLENE
2020-11-05,CA,06039,48.30702930838318,3317.294552111208,150865,0.012809880863129999,TOTAL
2020-11-05,CA,06039,48.30702930838318,3317.294552111208,150865,0.007854216505577,BENZENE
2020-11-05,CA,06039,48.30702930838318,3317.294552111208,150865,0.003502673533573,NICKELCOMPOUNDS
2020-11-05,CA,06039,48.30702930838318,3317.294552111208,150865,0.00145299082398,TRICHLOROETHYLENE
2020-11-05,CA,06041,49.06771344455348,2780.6325485074913,252405,0.009200160966625,TOTAL
2020-11-05,CA,06041,49.06771344455348,2780.6325485074913,252405,0.005681586689003,BENZENE
2020-11-05,CA,06041,49.06771344455348,2780.6325485074913,252405,0.002833747680396,NICKELCOMPOUNDS
2020-11-05,CA,06041,49.06771344455348,2780.6325485074913,252405,0.000684826597226,TRICHLOROETHYLENE
2020-11-05,CA,06043,11.625879207115036,470.848107888159,18251,0.005149245035004001,TOTAL
2020-11-05,CA,06043,11.625879207115036,470.848107888159,18251,0.004136482863573,BENZENE
2020-11-05,CA,06043,11.625879207115036,470.848107888159,18251,0.0007765277900539999,NICKELCOMPOUNDS
2020-11-05,CA,06043,11.625879207115036,470.848107888159,18251,0.00023623438137699998,TRICHLOROETHYLENE
2020-11-05,CA,06045,24.207771847514092,1375.231991146872,87841,0.005883329266778001,TOTAL
2020-11-05,CA,06045,24.207771847514092,1375.231991146872,87841,0.004426264669415999,BENZENE
2020-11-05,CA,06045,24.207771847514092,1375.231991146872,87841,0.001002547330206,NICKELCOMPOUNDS
2020-11-05,CA,06045,24.207771847514092,1375.231991146872,87841,0.00045451726715599994,TRICHLOROETHYLENE
2020-11-05,CA,06047,57.98040910400462,3558.0524344569285,255793,0.013623038896752,TOTAL
2020-11-05,CA,06047,57.98040910400462,3558.0524344569285,255793,0.008052070773939999,BENZENE
2020-11-05,CA,06047,57.98040910400462,3558.0524344569285,255793,0.0036699000441309994,NICKELCOMPOUNDS
2020-11-05,CA,06047,57.98040910400462,3558.0524344569285,255793,0.001901068078681,TRICHLOROETHYLENE
2020-11-05,CA,06049,0.0,723.9000113109378,9686,0.003752585237215,TOTAL
2020-11-05,CA,06049,0.0,723.9000113109378,9686,0.0033681555191090004,BENZENE
2020-11-05,CA,06049,0.0,723.9000113109378,9686,0.000212333282295,NICKELCOMPOUNDS
2020-11-05,CA,06049,0.0,723.9000113109378,9686,0.00017209643581099997,TRICHLOROETHYLENE
2020-11-05,CA,06051,13.846579894765993,1855.4417058986428,14202,0.0025884008237620003,TOTAL
2020-11-05,CA,06051,13.846579894765993,1855.4417058986428,14202,0.002061466473505,BENZENE
2020-11-05,CA,06051,13.846579894765993,1855.4417058986428,14202,0.000446469638048,NICKELCOMPOUNDS
2020-11-05,CA,06051,13.846579894765993,1855.4417058986428,14202,8.0464712209e-05,TRICHLOROETHYLENE
2020-11-05,CA,06053,22.80785419560845,2754.451563259542,415057,0.013715660040423,TOTAL
2020-11-05,CA,06053,22.80785419560845,2754.451563259542,415057,0.006144546249669001,BENZENE
2020-11-05,CA,06053,22.80785419560845,2754.451563259542,415057,0.00433273823,NICKELCOMPOUNDS
2020-11-05,CA,06053,22.80785419560845,2754.451563259542,415057,0.0032383755607540005,TRICHLOROETHYLENE
2020-11-05,CA,06055,11.615750958299456,1548.5247996282958,136484,0.008898569254048,TOTAL
2020-11-05,CA,06055,11.615750958299456,1548.5247996282958,136484,0.005669066614208,BENZENE
2020-11-05,CA,06055,11.615750958299456,1548.5247996282958,136484,0.0019383981968170002,NICKELCOMPOUNDS
2020-11-05,CA,06055,11.615750958299456,1548.5247996282958,136484,0.001291104443023,TRICHLOROETHYLENE
2020-11-05,CA,06057,9.022104155180193,682.6725477419677,98764,0.008043192462031,TOTAL
2020-11-05,CA,06057,9.022104155180193,682.6725477419677,98764,0.005898618960198001,BENZENE
2020-11-05,CA,06057,9.022104155180193,682.6725477419677,98764,0.0010670996835199999,NICKELCOMPOUNDS
2020-11-05,CA,06057,9.022104155180193,682.6725477419677,98764,0.0010774738183129998,TRICHLOROETHYLENE
2020-11-05,CA,06059,47.044864552355826,1924.367980270127,3010232,0.036279861724976,TOTAL
2020-11-05,CA,06059,47.044864552355826,1924.367980270127,3010232,0.016179068793392,BENZENE
2020-11-05,CA,06059,47.044864552355826,1924.367980270127,3010232,0.011035448593543998,NICKELCOMPOUNDS
2020-11-05,CA,06059,47.044864552355826,1924.367980270127,3010232,0.009065344338040002,TRICHLOROETHYLENE
2020-11-05,CA,06061,15.06292537073625,1164.86622867027,348432,0.020438348498489,TOTAL
2020-11-05,CA,06061,15.06292537073625,1164.86622867027,348432,0.010963722900767999,BENZENE
2020-11-05,CA,06061,15.06292537073625,1164.86622867027,348432,0.0053213285464200006,NICKELCOMPOUNDS
2020-11-05,CA,06061,15.06292537073625,1164.86622867027,348432,0.004153297051300999,TRICHLOROETHYLENE
2020-11-05,CA,06063,0.0,478.54522252352837,20007,0.004863292462615,TOTAL
2020-11-05,CA,06063,0.0,478.54522252352837,20007,0.004086646070268,BENZENE
2020-11-05,CA,06063,0.0,478.54522252352837,20007,0.000577587815574,NICKELCOMPOUNDS
2020-11-05,CA,06063,0.0,478.54522252352837,20007,0.000199058576773,TRICHLOROETHYLENE
2020-11-05,CA,06065,53.87473052515517,2845.8891273427007,2189636,0.018425907536221,TOTAL
2020-11-05,CA,06065,53.87473052515517,2845.8891273427007,2189636,0.009200997363036,BENZENE
2020-11-05,CA,06065,53.87473052515517,2845.8891273427007,2189636,0.005755890210882001,NICKELCOMPOUNDS
2020-11-05,CA,06065,53.87473052515517,2845.8891273427007,2189636,0.0034690199623029997,TRICHLOROETHYLENE
2020-11-05,CA,06067,32.601874414487085,1742.3962248833484,1418788,0.022131970240768996,TOTAL
2020-11-05,CA,06067,32.601874414487085,1742.3962248833484,1418788,0.012249401150608,BENZENE
2020-11-05,CA,06067,32.601874414487085,1742.3962248833484,1418788,0.00617690193401,NICKELCOMPOUNDS
2020-11-05,CA,06067,32.601874414487085,1742.3962248833484,1418788,0.0037056671561509994,TRICHLOROETHYLENE
2020-11-05,CA,06069,23.882307986243788,2373.901413832633,55269,0.016760067394015,TOTAL
2020-11-05,CA,06069,23.882307986243788,2373.901413832633,55269,0.005513072041916,BENZENE
2020-11-05,CA,06069,23.882307986243788,2373.901413832633,55269,0.009189200931909999,NICKELCOMPOUNDS
2020-11-05,CA,06069,23.882307986243788,2373.901413832633,55269,0.002057794420189,TRICHLOROETHYLENE
2020-11-05,CA,06071,50.08979007699241,3082.2651410380786,2035208,0.023308194271168998,TOTAL
2020-11-05,CA,06071,50.08979007699241,3082.2651410380786,2035208,0.010945068915965,BENZENE
2020-11-05,CA,06071,50.08979007699241,3082.2651410380786,2035208,0.007096108443388999,NICKELCOMPOUNDS
2020-11-05,CA,06071,50.08979007699241,3082.2651410380786,2035208,0.005267016911815,TRICHLOROETHYLENE
2020-11-05,CA,06073,27.07940796745678,1756.447085818358,3095308,0.028050718529542006,TOTAL
2020-11-05,CA,06073,27.07940796745678,1756.447085818358,3095308,0.013543565249951999,BENZENE
2020-11-05,CA,06073,27.07940796745678,1756.447085818358,3095308,0.00930740846783,NICKELCOMPOUNDS
2020-11-05,CA,06073,27.07940796745678,1756.447085818358,3095308,0.00519974481176,TRICHLOROETHYLENE
2020-11-05,CA,06075,16.90206670304203,1436.789106447855,805235,0.029586106879936,TOTAL
2020-11-05,CA,06075,16.90206670304203,1436.789106447855,805235,0.015926031041236,BENZENE
2020-11-05,CA,06075,16.90206670304203,1436.789106447855,805235,0.010835801762695,NICKELCOMPOUNDS
2020-11-05,CA,06075,16.90206670304203,1436.789106447855,805235,0.0028242740760050004,TRICHLOROETHYLENE
2020-11-05,CA,06077,64.81680723429045,2945.622110141337,685303,0.018614398735713,TOTAL
2020-11-05,CA,06077,64.81680723429045,2945.622110141337,685303,0.010370363045233,BENZENE
2020-11-05,CA,06077,64.81680723429045,2945.622110141337,685303,0.005291937197211999,NICKELCOMPOUNDS
2020-11-05,CA,06077,64.81680723429045,2945.622110141337,685303,0.0029520984932679996,TRICHLOROETHYLENE
2020-11-05,CA,06079,11.656205516564176,1561.9315392195997,269637,0.008650522646986,TOTAL
2020-11-05,CA,06079,11.656205516564176,1561.9315392195997,269637,0.0049330971721070005,BENZENE
2020-11-05,CA,06079,11.656205516564176,1561.9315392195997,269637,0.002329635313483,NICKELCOMPOUNDS
2020-11-05,CA,06079,11.656205516564176,1561.9315392195997,269637,0.0013877901613960002,TRICHLOROETHYLENE
2020-11-05,CA,06081,21.00256596566798,1517.0114261785898,718451,0.01492564205081,TOTAL
2020-11-05,CA,06081,21.00256596566798,1517.0114261785898,718451,0.008149261253825,BENZENE
2020-11-05,CA,06081,21.00256596566798,1517.0114261785898,718451,0.0048867327376240005,NICKELCOMPOUNDS
2020-11-05,CA,06081,21.00256596566798,1517.0114261785898,718451,0.0018896480593610001,TRICHLOROETHYLENE
2020-11-05,CA,06083,29.115406753430577,2249.053189368845,423895,0.010135152039206998,TOTAL
2020-11-05,CA,06083,29.115406753430577,2249.053189368845,423895,0.005626748890767,BENZENE
2020-11-05,CA,06083,29.115406753430577,2249.053189368845,423895,0.003380068843435,NICKELCOMPOUNDS
2020-11-05,CA,06083,29.115406753430577,2249.053189368845,423895,0.0011283343050050001,TRICHLOROETHYLENE
2020-11-05,CA,06085,21.993389534051367,1333.3492405018644,1781642,0.019896509445139,TOTAL
