datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-09-17,44001,0.0,3 days,33.00398110522082,3.5230352303523347,787.9700488871471
2020-09-18,44001,0.0,3 days,33.00398110522082,0.0,787.9700488871471
2020-09-19,44001,0.0,3 days,33.00398110522082,0.0,787.9700488871471
2020-09-20,44001,0.0,3 days,33.00398110522082,0.0,787.9700488871471
2020-09-21,44001,0.0,3 days,33.00398110522082,0.0,787.9700488871471
2020-09-22,44001,0.0,3 days,33.00398110522082,0.0,787.9700488871471
2020-09-23,44001,0.0,3 days,33.00398110522082,5.759162303664928,833.3505229068257
2020-09-24,44001,0.0,3 days,33.00398110522082,5.759162303664928,833.3505229068257
2020-09-25,44001,0.0,3 days,33.00398110522082,0.0,833.3505229068257
2020-09-26,44001,0.0,3 days,33.00398110522082,0.0,833.3505229068257
2020-09-27,44001,0.0,3 days,33.00398110522082,0.0,833.3505229068257
2020-09-28,44001,0.0,3 days,33.00398110522082,0.0,833.3505229068257
2020-09-29,44001,0.0,3 days,33.00398110522082,0.0,833.3505229068257
2020-09-30,44001,0.0,3 days,33.00398110522082,2.4752475247524823,853.9780110975888
2020-10-01,44001,0.0,3 days,33.00398110522082,2.4752475247524823,853.9780110975888
2020-10-02,44001,0.0,3 days,33.00398110522082,0.0,853.9780110975888
2020-10-03,44001,0.0,3 days,33.00398110522082,0.0,853.9780110975888
2020-10-04,44001,0.0,3 days,33.00398110522082,0.0,853.9780110975888
2020-10-05,44001,0.0,3 days,33.00398110522082,0.0,853.9780110975888
2020-10-06,44001,0.0,3 days,33.00398110522082,0.0,853.9780110975888
2020-10-07,44001,0.0,3 days,33.00398110522082,3.864734299516887,886.9819922028095
2020-10-08,44001,0.0,3 days,33.00398110522082,3.864734299516887,886.9819922028095
2020-10-09,44001,0.0,3 days,33.00398110522082,0.0,886.9819922028095
2020-10-10,44001,0.0,3 days,33.00398110522082,0.0,886.9819922028095
2020-10-11,44001,0.0,3 days,33.00398110522082,0.0,886.9819922028095
2020-10-12,44001,0.0,3 days,33.00398110522082,0.0,886.9819922028095
2020-10-13,44001,0.0,3 days,33.00398110522082,0.0,886.9819922028095
2020-10-14,44001,6.250000000000011,3 days,35.06672992429712,7.209302325581393,950.9272055941748
2020-10-15,44001,6.250000000000011,3 days,35.06672992429712,7.209302325581393,950.9272055941748
2020-10-16,44001,0.0,3 days,35.06672992429712,0.0,950.9272055941748
2020-10-17,44001,0.0,3 days,35.06672992429712,0.0,950.9272055941748
2020-10-18,44001,0.0,3 days,35.06672992429712,0.0,950.9272055941748
2020-10-19,44001,0.0,3 days,35.06672992429712,0.0,950.9272055941748
2020-10-20,44001,0.0,3 days,35.06672992429712,0.0,950.9272055941748
2020-10-21,44001,5.88235294117648,3 days,37.129478743373426,8.026030368763578,1027.2489118999981
2020-10-22,44001,5.88235294117648,3 days,37.129478743373426,8.026030368763578,1027.2489118999981
2020-10-23,44001,0.0,3 days,37.129478743373426,0.0,1027.2489118999981
2020-10-24,44001,0.0,3 days,37.129478743373426,0.0,1027.2489118999981
2020-10-25,44001,0.0,3 days,37.129478743373426,0.0,1027.2489118999981
2020-10-26,44001,0.0,3 days,37.129478743373426,0.0,1027.2489118999981
2020-10-27,44001,0.0,3 days,37.129478743373426,0.0,1027.2489118999981
2020-10-28,44001,5.555555555555526,3 days,39.192227562449716,12.048192771084306,1151.0138410445759
2020-10-29,44001,5.555555555555526,3 days,39.192227562449716,12.048192771084306,1151.0138410445759
2020-10-30,44001,0.0,3 days,39.192227562449716,0.0,1151.0138410445759
2020-10-31,44001,0.0,3 days,39.192227562449716,0.0,1151.0138410445759
2020-11-01,44001,0.0,3 days,39.192227562449716,0.0,1151.0138410445759
2020-11-02,44001,0.0,3 days,39.192227562449716,0.0,1151.0138410445759
2020-11-03,44001,0.0,3 days,39.192227562449716,0.0,1151.0138410445759
2020-11-04,44001,5.263157894736851,3 days,41.25497638152602,18.458781362007183,1363.476969409435
2020-11-05,44001,5.263157894736851,3 days,41.25497638152602,18.458781362007183,1363.476969409435
2020-11-06,44001,0.0,3 days,41.25497638152602,0.0,1363.476969409435
2020-11-07,44001,0.0,3 days,41.25497638152602,0.0,1363.476969409435
2020-01-24,44003,0.0,3 days,0.0,0.0,0.0
2020-01-25,44003,0.0,3 days,0.0,0.0,0.0
2020-01-26,44003,0.0,3 days,0.0,0.0,0.0
2020-01-27,44003,0.0,3 days,0.0,0.0,0.0
2020-01-28,44003,0.0,3 days,0.0,0.0,0.0
2020-01-29,44003,0.0,3 days,0.0,0.0,0.0
2020-01-30,44003,0.0,3 days,0.0,0.0,0.0
2020-01-31,44003,0.0,3 days,0.0,0.0,0.0
2020-02-01,44003,0.0,3 days,0.0,0.0,0.0
2020-02-02,44003,0.0,3 days,0.0,0.0,0.0
2020-02-03,44003,0.0,3 days,0.0,0.0,0.0
2020-02-04,44003,0.0,3 days,0.0,0.0,0.0
2020-02-05,44003,0.0,3 days,0.0,0.0,0.0
2020-02-06,44003,0.0,3 days,0.0,0.0,0.0
2020-02-07,44003,0.0,3 days,0.0,0.0,0.0
2020-02-08,44003,0.0,3 days,0.0,0.0,0.0
2020-02-09,44003,0.0,3 days,0.0,0.0,0.0
2020-02-10,44003,0.0,3 days,0.0,0.0,0.0
2020-02-11,44003,0.0,3 days,0.0,0.0,0.0
2020-02-12,44003,0.0,3 days,0.0,0.0,0.0
2020-02-13,44003,0.0,3 days,0.0,0.0,0.0
2020-02-14,44003,0.0,3 days,0.0,0.0,0.0
2020-02-15,44003,0.0,3 days,0.0,0.0,0.0
2020-02-16,44003,0.0,3 days,0.0,0.0,0.0
2020-02-17,44003,0.0,3 days,0.0,0.0,0.0
2020-02-18,44003,0.0,3 days,0.0,0.0,0.0
2020-02-19,44003,0.0,3 days,0.0,0.0,0.0
2020-02-20,44003,0.0,3 days,0.0,0.0,0.0
2020-02-21,44003,0.0,3 days,0.0,0.0,0.0
2020-02-22,44003,0.0,3 days,0.0,0.0,0.0
2020-02-23,44003,0.0,3 days,0.0,0.0,0.0
2020-02-24,44003,0.0,3 days,0.0,0.0,0.0
2020-02-25,44003,0.0,3 days,0.0,0.0,0.0
2020-02-26,44003,0.0,3 days,0.0,0.0,0.0
2020-02-27,44003,0.0,3 days,0.0,0.0,0.0
2020-02-28,44003,0.0,3 days,0.0,0.0,0.0
2020-02-29,44003,0.0,3 days,0.0,0.0,0.0
2020-03-01,44003,0.0,3 days,0.0,0.0,0.0
2020-03-02,44003,0.0,3 days,0.0,0.0,0.0
2020-03-03,44003,0.0,3 days,0.0,0.0,0.0
2020-03-04,44003,0.0,3 days,0.0,0.0,0.0
2020-03-05,44003,0.0,3 days,0.0,0.0,0.0
2020-03-06,44003,0.0,3 days,0.0,0.0,0.0
2020-03-07,44003,0.0,3 days,0.0,0.0,0.0
2020-03-08,44003,0.0,3 days,0.0,0.0,0.0
2020-03-09,44003,0.0,3 days,0.0,0.0,0.0
2020-03-10,44003,0.0,3 days,0.0,0.0,0.0
2020-03-11,44003,0.0,3 days,0.0,0.0,0.0
2020-03-12,44003,0.0,3 days,0.0,0.0,0.0
2020-03-13,44003,0.0,3 days,0.0,0.0,0.0
2020-03-14,44003,0.0,3 days,0.0,0.0,0.0
2020-03-15,44003,0.0,3 days,0.0,0.0,0.0
2020-03-16,44003,0.0,3 days,0.0,0.0,0.0
2020-03-17,44003,0.0,3 days,0.0,0.0,0.0
2020-03-18,44003,0.0,3 days,0.0,0.0,0.0
2020-03-19,44003,0.0,3 days,0.0,0.0,0.0
2020-03-20,44003,0.0,3 days,0.0,0.0,0.0
2020-03-21,44003,0.0,3 days,0.0,0.0,2.434689455359969
2020-03-22,44003,0.0,3 days,0.0,0.0,4.260706546879946
2020-03-23,44003,0.0,3 days,0.0,75.0,4.260706546879946
2020-03-24,44003,0.0,3 days,0.0,0.0,4.260706546879946
2020-03-25,44003,0.0,3 days,0.0,0.0,4.260706546879946
2020-03-26,44003,0.0,3 days,0.0,28.57142857142853,5.478051274559928
2020-03-27,44003,0.0,3 days,0.0,28.57142857142853,5.478051274559928
2020-03-28,44003,0.0,3 days,0.0,0.0,5.478051274559928
