datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-08-12,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-13,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-14,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-15,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-16,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-17,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-18,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-19,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-20,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-21,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-22,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-23,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-24,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-25,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-26,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-27,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-28,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-29,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-30,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-31,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-09-01,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-09-02,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-09-03,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-09-04,02013,0.0,3 days,0.0,150.00000000000003,299.6703626011388
2020-09-05,02013,0.0,3 days,0.0,150.00000000000003,299.6703626011388
2020-09-06,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-07,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-08,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-09,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-10,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-11,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-12,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-13,02013,0.0,3 days,0.0,0.0,299.6703626011388
2020-09-14,02013,0.0,3 days,0.0,9.99999999999999,329.6373988612526
2020-09-15,02013,0.0,3 days,0.0,9.99999999999999,329.6373988612526
2020-09-16,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-17,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-18,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-19,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-20,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-21,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-22,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-23,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-24,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-25,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-26,02013,0.0,3 days,0.0,0.0,329.6373988612526
2020-09-27,02013,0.0,3 days,0.0,9.090909090909099,359.6044351213665
2020-09-28,02013,0.0,3 days,0.0,9.090909090909099,359.6044351213665
2020-09-29,02013,0.0,3 days,0.0,0.0,359.6044351213665
2020-09-30,02013,0.0,3 days,0.0,0.0,359.6044351213665
2020-10-01,02013,0.0,3 days,0.0,0.0,359.6044351213665
2020-10-02,02013,0.0,3 days,0.0,0.0,359.6044351213665
2020-10-03,02013,0.0,3 days,0.0,16.66666666666668,419.5385076415943
2020-10-04,02013,0.0,3 days,0.0,16.66666666666668,419.5385076415943
2020-10-05,02013,0.0,3 days,0.0,0.0,419.5385076415943
2020-10-06,02013,0.0,3 days,0.0,0.0,419.5385076415943
2020-10-07,02013,0.0,3 days,0.0,0.0,419.5385076415943
2020-10-08,02013,0.0,3 days,0.0,0.0,419.5385076415943
2020-10-09,02013,0.0,3 days,0.0,0.0,419.5385076415943
2020-10-10,02013,0.0,3 days,0.0,7.142857142857134,449.50554390170817
2020-10-11,02013,0.0,3 days,0.0,7.142857142857134,449.50554390170817
2020-10-12,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-13,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-14,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-15,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-16,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-17,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-18,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-19,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-20,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-21,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-22,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-23,02013,0.0,3 days,0.0,0.0,449.50554390170817
2020-10-24,02013,0.0,3 days,0.0,6.6666666666666465,479.47258016182195
