datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-11-23,33003,0.0,13 days,4.089143324473523,52.97029702970301,631.7726436311593
2020-11-24,33003,0.0,13 days,4.089143324473523,47.441860465116235,648.1292169290533
2020-11-25,33003,0.0,13 days,4.089143324473523,43.555555555555564,660.3966469024739
2020-11-26,33003,0.0,13 days,4.089143324473523,42.92035398230085,660.3966469024739
2020-11-27,33003,0.0,13 days,4.089143324473523,49.13793103448275,707.4217951339193
2020-11-28,33003,0.0,13 days,4.089143324473523,51.046025104602485,738.0903700674709
2020-11-29,33003,0.0,13 days,4.089143324473523,50.60240963855419,766.7143733387855
2020-11-30,33003,0.0,13 days,4.089143324473523,52.17391304347825,787.1600899611531
2020-12-01,33003,0.0,13 days,4.089143324473523,54.23076923076925,819.8732365569414
2020-12-02,33003,0.0,13 days,4.089143324473523,48.94366197183098,864.85381312615
2020-12-03,33003,0.0,13 days,4.089143324473523,51.724137931034505,899.611531384175
2020-12-04,33003,0.0,13 days,4.089143324473523,55.033557046979894,944.5921079533838
2020-12-05,33003,0.0,13 days,4.089143324473523,56.310679611650464,987.5281128603557
2020-12-06,33003,0.0,13 days,4.089143324473523,57.7287066246057,1022.2858311183808
2020-12-07,33003,0.0,13 days,4.089143324473523,58.82352941176477,1048.865262727459
2020-12-08,33003,0.0,13 days,4.089143324473523,63.467492260061924,1079.53383766101
2020-12-09,33003,0.0,13 days,4.089143324473523,57.51445086705207,1114.291555919035
2020-12-10,33003,0.0,13 days,4.089143324473523,55.1246537396122,1144.9601308525864
2020-12-11,33003,0.0,13 days,4.089143324473523,52.79999999999998,1171.5395624616642
2020-12-12,33003,0.0,13 days,4.089143324473523,53.50649350649351,1208.341852381926
2020-12-13,33003,0.0,13 days,4.089143324473523,51.870324189526144,1245.1441423021874
2020-12-14,33003,0.0,13 days,4.089143324473523,49.17257683215131,1290.1247188713965
2020-12-15,33003,0.0,13 days,4.089143324473523,47.95454545454543,1331.0161521161315
2020-12-16,33003,0.0,13 days,4.089143324473523,45.67099567099567,1375.9967286853405
2020-12-17,33003,0.0,13 days,4.089143324473523,43.47826086956519,1416.8881619300753
2020-12-18,33003,0.0,13 days,4.089143324473523,40.19999999999995,1433.2447352279694
2020-12-19,33003,50.000000000000014,13 days,6.1337149867102845,39.181286549707536,1459.8241668370474
2020-12-20,33003,50.000000000000014,13 days,6.1337149867102845,36.74242424242422,1476.1807401349415
2020-12-21,33003,50.000000000000014,13 days,6.1337149867102845,34.862385321100895,1502.7601717440195
2020-12-22,33003,50.000000000000014,13 days,6.1337149867102845,34.642857142857125,1541.607033326518
2020-02-03,33005,0.0,13 days,0.0,0.0,0.0
2020-02-04,33005,0.0,13 days,0.0,0.0,0.0
2020-02-05,33005,0.0,13 days,0.0,0.0,0.0
2020-02-06,33005,0.0,13 days,0.0,0.0,0.0
2020-02-07,33005,0.0,13 days,0.0,0.0,0.0
2020-02-08,33005,0.0,13 days,0.0,0.0,0.0
2020-02-09,33005,0.0,13 days,0.0,0.0,0.0
2020-02-10,33005,0.0,13 days,0.0,0.0,0.0
2020-02-11,33005,0.0,13 days,0.0,0.0,0.0
2020-02-12,33005,0.0,13 days,0.0,0.0,0.0
2020-02-13,33005,0.0,13 days,0.0,0.0,0.0
2020-02-14,33005,0.0,13 days,0.0,0.0,0.0
2020-02-15,33005,0.0,13 days,0.0,0.0,0.0
2020-02-16,33005,0.0,13 days,0.0,0.0,0.0
2020-02-17,33005,0.0,13 days,0.0,0.0,0.0
2020-02-18,33005,0.0,13 days,0.0,0.0,0.0
2020-02-19,33005,0.0,13 days,0.0,0.0,0.0
2020-02-20,33005,0.0,13 days,0.0,0.0,0.0
2020-02-21,33005,0.0,13 days,0.0,0.0,0.0
2020-02-22,33005,0.0,13 days,0.0,0.0,0.0
2020-02-23,33005,0.0,13 days,0.0,0.0,0.0
2020-02-24,33005,0.0,13 days,0.0,0.0,0.0
2020-02-25,33005,0.0,13 days,0.0,0.0,0.0
2020-02-26,33005,0.0,13 days,0.0,0.0,0.0
2020-02-27,33005,0.0,13 days,0.0,0.0,0.0
2020-02-28,33005,0.0,13 days,0.0,0.0,0.0
2020-02-29,33005,0.0,13 days,0.0,0.0,0.0
2020-03-01,33005,0.0,13 days,0.0,0.0,0.0
2020-03-02,33005,0.0,13 days,0.0,0.0,0.0
2020-03-03,33005,0.0,13 days,0.0,0.0,0.0
