datetimeobject,epochmilli,STUSPS,positiveRate,deathRate
2020-08-03,1596412800000,ND,889.9538357771415,13.77840648136241
2020-08-03,1596412800000,OH,803.8343413949748,30.241849244167646
2020-08-03,1596412800000,OK,975.1145510037856,13.924792473839206
2020-08-03,1596412800000,OR,459.0376308432697,7.776682140209311
2020-08-03,1596412800000,PA,928.707250099965,56.428731504143606
2020-08-03,1596412800000,RI,1627.7737239713374,0.0
2020-08-03,1596412800000,SC,1805.305169407351,34.82422989507671
2020-08-03,1596412800000,SD,1017.9063345311583,15.260117175092322
2020-08-03,1596412800000,TN,1536.0129936651197,15.726645711472575
2020-08-03,1596412800000,TX,1573.7993958521213,26.100258860905107
2020-08-03,1596412800000,UT,1030.3940351058873,8.016324605624902
2020-08-03,1596412800000,VT,227.08733647548274,9.134776414327817
2020-08-03,1596412800000,VA,1090.6190941640457,25.89180575897025
2020-08-03,1596412800000,WA,768.5597158095327,20.98519309463705
2020-08-03,1596412800000,WV,389.14218532296735,6.528482317577743
2020-08-03,1596412800000,WI,950.2383367505755,16.299025459112116
2020-08-03,1596412800000,WY,490.53232865493237,0.1727834901919452
2020-08-03,1596412800000,PR,552.0879583328898,0.0
2020-08-04,1596499200000,AL,1853.6930586955214,32.85619449398707
2020-08-04,1596499200000,AK,463.67619216862937,3.41742476539379
2020-08-04,1596499200000,AZ,2479.805163464935,52.784027734558165
2020-08-04,1596499200000,AR,1449.000664059031,16.170698958580477
2020-08-04,1596499200000,CA,1332.9672693940809,24.50634073410651
2020-08-04,1596499200000,CO,840.0280894974175,32.05564554443892
2020-08-04,1596499200000,CT,1398.709276420103,124.36586451525503
2020-08-04,1596499200000,DE,1530.658352537165,60.281546658122494
2020-08-04,1596499200000,DC,1756.7152061143552,83.17404629691292
2020-08-04,1596499200000,FL,2312.4130815085405,34.4589376431977
2020-08-04,1596499200000,GA,1694.4883895084522,36.04452794242068
2020-08-04,1596499200000,HI,181.30169958866338,1.836324187497175
2020-08-04,1596499200000,ID,1243.8831268028862,11.751111459292192
2020-08-04,1596499200000,IL,1456.980808046452,59.53366923349059
2020-08-04,1596499200000,IN,1028.5613109139795,41.412794206486744
2020-08-04,1596499200000,IA,1462.3764290491176,28.05009080622617
2020-08-04,1596499200000,KS,986.3681017562817,12.56301243189028
2020-08-04,1596499200000,KY,720.5093121184115,16.72011358038066
2020-08-04,1596499200000,LA,2672.5856211309856,84.68863107291912
2020-08-04,1596499200000,ME,295.48910439722306,9.15034235671159
2020-08-04,1596499200000,MD,1519.3328128514906,58.107607415543
2020-08-04,1596499200000,MA,1667.7976056013324,125.49867588015559
2020-08-04,1596499200000,MI,887.3362260018342,64.01413377602182
2020-08-04,1596499200000,MN,1011.0234142936986,28.72527852881181
2020-08-04,1596499200000,MS,2085.1778590386434,58.83441991647595
2020-08-04,1596499200000,MO,786.3391635714504,20.10614218203456
2020-08-04,1596499200000,MT,403.6385479491532,5.8945824109403455
2020-08-04,1596499200000,NE,1397.1199457405057,17.162873602673272
2020-08-04,1596499200000,NV,1694.0375747202415,27.985595534771615
2020-08-04,1596499200000,NH,491.9427731334085,30.741826755832673
2020-08-04,1596499200000,NJ,2052.7144769476895,178.1317445359759
2020-08-04,1596499200000,NM,957.207287766432,31.38071821784228
2020-08-04,1596499200000,NY,2146.5941377005474,167.9486855902629
2020-08-04,1596499200000,NC,1226.4394526207075,19.517387541899932
2020-08-04,1596499200000,ND,909.5060506887892,14.040852319102646
2020-08-04,1596499200000,OH,813.6297918573714,30.50705357983078
2020-08-04,1596499200000,OK,996.8230750237998,14.3038703088802
2020-08-04,1596499200000,OR,466.9565693640927,7.895229124053966
2020-08-04,1596499200000,PA,935.1906176454299,56.616202372928136
2020-08-04,1596499200000,RI,1627.7737239713374,0.0
2020-08-04,1596499200000,SC,1829.3888532165508,35.873035480316055
2020-08-04,1596499200000,SD,1024.462533021198,15.373155080093008
2020-08-04,1596499200000,TN,1562.3412143254807,16.063436075870964
2020-08-04,1596499200000,TX,1605.3211144024215,26.70034409370076
2020-08-04,1596499200000,UT,1039.564460919326,8.23466807737344
2020-08-04,1596499200000,VT,227.72837341683908,9.134776414327817
2020-08-04,1596499200000,VA,1104.1742160025653,26.254993984548566
2020-08-04,1596499200000,WA,777.5421138550469,21.195307668801124
2020-08-04,1596499200000,WV,393.43870787385185,6.919075276749061
2020-08-04,1596499200000,WI,962.7073488510132,16.505124832673072
2020-08-04,1596499200000,WY,496.4069673214585,0.1727834901919452
2020-08-04,1596499200000,PR,567.4933165168611,0.0
2020-08-05,1596585600000,AL,1871.7629459218854,33.40685697153993
2020-08-05,1596585600000,AK,471.05782966187996,3.41742476539379
2020-08-05,1596585600000,AZ,2503.2296213742065,53.9792933287556
2020-08-05,1596585600000,AR,1478.0615308350045,16.767159166069103
2020-08-05,1596585600000,CA,1342.885719186187,24.82016767317799
2020-08-05,1596585600000,CO,850.3428530149671,32.090375387932355
2020-08-05,1596585600000,CT,1401.5421479392821,124.36586451525503
2020-08-05,1596585600000,DE,1546.3705784974593,60.281546658122494
2020-08-05,1596585600000,DC,1763.0914106856687,83.17404629691292
2020-08-05,1596585600000,FL,2337.657826799909,35.50653404499738
2020-08-05,1596585600000,GA,1731.4841840623662,36.60963682053546
2020-08-05,1596585600000,HI,193.52031822085613,1.836324187497175
2020-08-05,1596585600000,ID,1270.3511064231016,12.14281517460193
2020-08-05,1596585600000,IL,1470.9882660116489,59.762523476302256
2020-08-05,1596585600000,IN,1039.2412962204587,41.59104152731811
2020-08-05,1596585600000,IA,1480.4108942115388,28.43043102054788
2020-08-05,1596585600000,KS,1001.5741523227499,12.70031311420602
2020-08-05,1596585600000,KY,732.4842261284566,16.742496597221862
2020-08-05,1596585600000,LA,2704.4863678622887,85.57058024081084
2020-08-05,1596585600000,ME,296.67939283386846,9.224735384001928
2020-08-05,1596585600000,MD,1528.7941141443146,58.322636990379905
2020-08-05,1596585600000,MA,1667.8846567059893,125.52769291504116
2020-08-05,1596585600000,MI,893.984964438762,64.06419957750471
2020-08-05,1596585600000,MN,1022.548989012049,28.88486340952743
2020-08-05,1596585600000,MS,2128.1528579382284,60.54804379753836
2020-08-05,1596585600000,MO,803.7242962361432,20.187609532853173
2020-08-05,1596585600000,MT,414.3984999691236,5.9881472111140015
2020-08-05,1596585600000,NE,1413.2489112948251,17.317959809926347
2020-08-05,1596585600000,NV,1715.1079360915485,28.89464040133032
2020-08-05,1596585600000,NH,493.92848921572306,30.741826755832673
2020-08-05,1596585600000,NJ,2056.77878991555,178.19929544402902
2020-08-05,1596585600000,NM,967.5085569686418,31.809937767934343
2020-08-05,1596585600000,NY,2149.8634620160287,168.09261810729666
2020-08-05,1596585600000,NC,1236.1361712968737,19.746218661101494
2020-08-05,1596585600000,ND,925.7776926286838,14.172075237972763
2020-08-05,1596585600000,OH,823.8786561839663,30.755147958354364
2020-08-05,1596585600000,OK,1024.8748348168335,14.708219999590597
2020-08-05,1596585600000,OR,473.50036287231757,8.01377610789862
2020-08-05,1596585600000,PA,940.8381775675639,56.66307009012428
2020-08-05,1596585600000,RI,1685.9219850457023,0.0
2020-08-05,1596585600000,SC,1854.2494300518538,36.785884785987335
2020-08-05,1596585600000,SD,1034.4098686612583,15.486192985093693
2020-08-05,1596585600000,TN,1586.970840104528,16.45879867755603
2020-08-05,1596585600000,TX,1644.83362309288,27.834988010883343
2020-08-05,1596585600000,UT,1050.3880587331462,8.390627700050969
2020-08-05,1596585600000,VT,228.85018806421266,9.134776414327817
2020-08-05,1596585600000,VA,1113.4999523754793,26.58303496249027
2020-08-05,1596585600000,WA,786.4457189352497,21.274100634112653
2020-08-05,1596585600000,WV,399.07440628475234,6.919075276749061
2020-08-05,1596585600000,WI,977.804127964353,16.659699362843785
2020-08-05,1596585600000,WY,503.14552343894434,0.1727834901919452
2020-08-05,1596585600000,PR,579.3291404874731,0.0
2020-08-06,1596672000000,AL,1904.925064014513,33.69238566360437
2020-08-06,1596672000000,AK,475.97892132404706,3.41742476539379
2020-08-06,1596672000000,AZ,2523.164453295821,54.96847864809142
2020-08-06,1596672000000,AR,1500.925838788735,16.99911591342579
2020-08-06,1596672000000,CA,1370.0039099293401,25.35671050449376
2020-08-06,1596672000000,CO,858.1397028792429,32.125105231425785
2020-08-06,1596672000000,CT,1402.720173719535,124.42196098098132
2020-08-06,1596672000000,DE,1553.2510957480458,60.281546658122494
2020-08-06,1596672000000,DC,1773.718418304525,83.17404629691292
2020-08-06,1596672000000,FL,2373.3552561892343,36.06990810996522
2020-08-06,1596672000000,GA,1759.6171877111801,37.01463151651771
2020-08-06,1596672000000,HI,204.18512407901278,1.9775798942277267
2020-08-06,1596672000000,ID,1309.07381656515,12.478561216295995
2020-08-06,1596672000000,IL,1486.4477646898579,59.92035398858617
2020-08-06,1596672000000,IN,1054.837936793203,41.695019131136405
2020-08-06,1596672000000,IA,1502.88266187438,28.810771234869588
2020-08-06,1596672000000,KS,1013.1760599784301,12.906264137679631
2020-08-06,1596672000000,KY,743.7652666164242,16.921560731951512
2020-08-06,1596672000000,LA,2732.6226974135657,86.64612800653245
2020-08-06,1596672000000,ME,297.1257509976105,9.224735384001928
2020-08-06,1596672000000,MD,1538.37120059282,58.47150361911316
2020-08-06,1596672000000,MA,1667.8846567059893,125.99196547321053
2020-08-06,1596672000000,MI,901.7051110274234,64.34456806580889
2020-08-06,1596672000000,MN,1037.3194563049503,29.008984983417356
2020-08-06,1596672000000,MS,2161.450921980049,61.25365363091701
2020-08-06,1596672000000,MO,821.109428900836,20.269076883671794
2020-08-06,1596672000000,MT,430.58521039916616,6.0817120112876575
2020-08-06,1596672000000,NE,1430.6185665071691,17.5764368220148
2020-08-06,1596672000000,NV,1738.7755685101665,29.219299282244148
2020-08-06,1596672000000,NH,495.6200251376947,30.8153717959184
2020-08-06,1596672000000,NJ,2060.9556877301657,178.2781048367576
2020-08-06,1596672000000,NM,977.0467691929099,31.905319890177022
2020-08-06,1596672000000,NY,2153.4771962829836,168.12346078951816
2020-08-06,1596672000000,NC,1255.8633206980417,20.127603859770765
2020-08-06,1596672000000,ND,941.3932199742278,14.303298156842883
2020-08-06,1596672000000,OH,833.8537611963283,30.951912465459277
2020-08-06,1596672000000,OK,1046.1284654347985,14.986210411953993
2020-08-06,1596672000000,OR,479.4277120645503,8.03748550466755
2020-08-06,1596672000000,PA,947.0950178132476,56.881786103706226
2020-08-06,1596672000000,RI,1685.9219850457023,0.0
2020-08-06,1596672000000,SC,1879.9451668902175,37.698734091658615
2020-08-06,1596672000000,SD,1046.1658107813294,15.938344605096425
2020-08-06,1596672000000,TN,1617.7944799766412,17.000591872457782
2020-08-06,1596672000000,TX,1668.6887354793598,28.728218328665374
2020-08-06,1596672000000,UT,1064.0813136042332,8.484203473657484
2020-08-06,1596672000000,VT,230.29252118226444,9.295035649666902
2020-08-06,1596672000000,VA,1123.1420139771233,26.88764444200757
2020-08-06,1596672000000,WA,797.3979411135521,21.62866897801453
2020-08-06,1596672000000,WV,404.98909966648944,6.919075276749061
2020-08-06,1596672000000,WI,992.3341338004004,16.779923997421008
2020-08-06,1596672000000,WY,508.1562446545108,0.1727834901919452
2020-08-06,1596672000000,PR,589.1923271296498,0.0
2020-08-07,1596758400000,AL,1933.9266211656302,34.10028379512501
2020-08-07,1596758400000,AK,482.6770738642188,3.41742476539379
2020-08-07,1596758400000,AZ,2542.343657542943,56.04009607737188
2020-08-07,1596758400000,AR,1532.6376398202137,17.231072660782477
2020-08-07,1596758400000,CA,1383.8553199094872,25.640167094622843
2020-08-07,1596758400000,CO,866.0754721174925,32.19456491841265
2020-08-07,1596758400000,CT,1404.7396464856827,124.53415391243398
2020-08-07,1596758400000,DE,1561.0558615845318,60.38424094544469
2020-08-07,1596758400000,DC,1783.7786521837086,83.45743316674908
2020-08-07,1596758400000,FL,2409.0061257384796,36.907985231404965
2020-08-07,1596758400000,GA,1796.7730964472264,37.824620908482224
2020-08-07,1596758400000,HI,218.38132260543324,2.1188356009582785
2020-08-07,1596758400000,ID,1338.395637539765,12.814307257990055
2020-08-07,1596758400000,IL,1502.8700294929988,60.07818450087008
2020-08-07,1596758400000,IN,1073.2419726690412,41.828704621759925
2020-08-07,1596758400000,IA,1517.367285036465,28.90585628845002
2020-08-07,1596758400000,KS,1030.2699949267399,12.940589308258566
2020-08-07,1596758400000,KY,755.9640107948813,17.07824184983995
2020-08-07,1596758400000,LA,2764.8676194298996,87.9582962807128
2020-08-07,1596758400000,ME,298.4648254888366,9.224735384001928
2020-08-07,1596758400000,MD,1551.6203305500787,58.653451720898225
2020-08-07,1596758400000,MA,1667.8846567059893,126.25311878718081
2020-08-07,1596758400000,MI,909.1649154483739,64.40464702758835
2020-08-07,1596758400000,MN,1047.1959872559062,29.079911597068744
2020-08-07,1596758400000,MS,2198.680240807836,62.060064869064014
2020-08-07,1596758400000,MO,836.767453728174,20.54606587645509
2020-08-07,1596758400000,MT,444.9941896259092,6.549536012155938
2020-08-07,1596758400000,NE,1445.1966699889579,17.83491383410325
2020-08-07,1596758400000,NV,1770.4622752873554,29.868617044071797
2020-08-07,1596758400000,NH,498.3411916208665,30.8153717959184
2020-08-07,1596758400000,NJ,2064.8961573665956,178.2781048367576
2020-08-07,1596758400000,NM,985.7742333781152,32.19146625690507
2020-08-07,1596758400000,NY,2157.147475467345,168.1543034717397
2020-08-07,1596758400000,NC,1270.4513045471413,20.442246648672914
2020-08-07,1596758400000,ND,961.0766578047455,14.434521075713
2020-08-07,1596758400000,OH,844.1625103729115,31.225671779692192
2020-08-07,1596758400000,OK,1067.3315523414249,15.163113401639789
2020-08-07,1596758400000,OR,489.1722741365808,8.250870075587928
2020-08-07,1596758400000,PA,953.1956323349442,56.99114411049721
2020-08-07,1596758400000,RI,1685.9219850457023,0.0
2020-08-07,1596758400000,SC,1907.6414032707971,38.106602930362804
2020-08-07,1596758400000,SD,1059.0521319514073,16.27745832009848
2020-08-07,1596758400000,TN,1652.6010319842487,17.249523880926155
2020-08-07,1596758400000,TX,1694.1371776218837,29.6835264291504
2020-08-07,1596758400000,UT,1074.99848719166,8.640163096335012
2020-08-07,1596758400000,VT,230.77329888828172,9.295035649666902
2020-08-07,1596758400000,VA,1146.6672383952282,27.051664930978422
2020-08-07,1596758400000,WA,806.5379250896895,21.90444435660488
2020-08-07,1596758400000,WV,414.6423256574377,7.086472259251054
2020-08-07,1596758400000,WI,1009.3201571713823,16.986023370981965
2020-08-07,1596758400000,WY,515.4131512425724,0.1727834901919452
2020-08-07,1596758400000,PR,612.7074165527442,0.0
2020-08-08,1596844800000,AL,1970.392714123575,34.487787020069604
2020-08-08,1596844800000,AK,493.47613612286324,3.554121756009541
2020-08-08,1596844800000,AZ,2556.8104928382295,56.809462436855284
2020-08-08,1596844800000,AR,1558.7162055587442,17.69498615549585
2020-08-08,1596844800000,CA,1403.0797507900277,26.07800629187581
2020-08-08,1596844800000,CO,873.5423884685806,32.19456491841265
2020-08-08,1596844800000,CT,1404.7396464856827,124.53415391243398
2020-08-08,1596844800000,DE,1567.0121302492187,60.58962952008906
2020-08-08,1596844800000,DC,1792.8470320184656,83.59912660166717
2020-08-08,1596844800000,FL,2448.57733382246,37.75537432086071
2020-08-08,1596844800000,GA,1834.230396584934,38.44624067440847
2020-08-08,1596844800000,HI,234.69635673281198,2.1188356009582785
2020-08-08,1596844800000,ID,1370.459384521548,13.150053299684119
2020-08-08,1596844800000,IL,1520.2313858442287,60.21234043631141
2020-08-08,1596844800000,IN,1088.6009501473438,42.03665982939652
2020-08-08,1596844800000,IA,1532.4224185200328,29.254501484911586
2020-08-08,1596844800000,KS,1041.357025023736,12.974914478837503
2020-08-08,1596844800000,KY,773.2660828131334,17.257305984569594
2020-08-08,1596844800000,LA,2764.8676194298996,87.9582962807128
2020-08-08,1596844800000,ME,299.2831487890303,9.299128411292266
2020-08-08,1596844800000,MD,1564.4394013576634,58.868481295735144
2020-08-08,1596844800000,MA,1667.8846567059893,126.42722099649431
2020-08-08,1596844800000,MI,916.4144435030962,64.44469966877466
2020-08-08,1596844800000,MN,1063.1544753274682,29.221764824371522
2020-08-08,1596844800000,MS,2239.135204588211,62.93367704372328
2020-08-08,1596844800000,MO,839.7654522382992,20.594946286946257
2020-08-08,1596844800000,MT,456.9704840481372,7.017360013024221
2020-08-08,1596844800000,NE,1452.7958941443583,17.83491383410325
2020-08-08,1596844800000,NV,1799.2270521363205,30.810127798721883
2020-08-08,1596844800000,NH,500.9888130639526,30.8153717959184
2020-08-08,1596844800000,NJ,2069.163123058615,178.44698210689032
2020-08-08,1596844800000,NM,992.594055118467,32.477612623633114
2020-08-08,1596844800000,NY,2160.7612097343,168.20056749507197
2020-08-08,1596844800000,NC,1285.6685739740453,20.661543137907742
2020-08-08,1596844800000,ND,985.0904519579772,14.696966913453236
2020-08-08,1596844800000,OH,855.2155426850657,31.36255143680865
2020-08-08,1596844800000,OK,1088.2566488356877,15.23892896864799
2020-08-08,1596844800000,OR,498.0632979249298,8.393126456201513
2020-08-08,1596844800000,PA,958.1636103577342,57.10050211728818
2020-08-08,1596844800000,RI,1685.9219850457023,0.0
2020-08-08,1596844800000,SC,1931.7056647543445,38.961185259076345
2020-08-08,1596844800000,SD,1071.0341498814796,16.503534130099847
2020-08-08,1596844800000,TN,1678.0360260259881,17.410597533464514
2020-08-08,1596844800000,TX,1716.198931841388,30.411215993057773
2020-08-08,1596844800000,UT,1084.2624887787051,8.640163096335012
2020-08-08,1596844800000,VT,231.7348543003162,9.295035649666902
2020-08-08,1596844800000,VA,1161.9914383647906,27.121959426251642
2020-08-08,1596844800000,WA,818.475059334386,22.1014267698837
2020-08-08,1596844800000,WV,421.8961948991908,7.309668235920379
2020-08-08,1596844800000,WI,1029.3289713545917,17.071898109965694
2020-08-08,1596844800000,WY,517.4865531248759,0.1727834901919452
2020-08-08,1596844800000,PR,634.3124920546552,0.0
2020-08-09,1596931200000,AL,1992.9086909835137,34.75292080555802
2020-08-09,1596931200000,AK,506.8724412032069,3.554121756009541
2020-08-09,1596931200000,AZ,2568.0762145306653,56.96058797175381
2020-08-09,1596931200000,AR,1576.8419685307595,17.926942902852538
2020-08-09,1596931200000,CA,1416.6401115928102,26.250104935882753
2020-08-09,1596931200000,CO,879.3596372537307,32.21192984015937
2020-08-09,1596931200000,CT,1404.7396464856827,124.53415391243398
2020-08-09,1596931200000,DE,1574.5088132237381,60.69232380741124
2020-08-09,1596931200000,DC,1807.0163755102733,83.74082003658525
2020-08-09,1596931200000,FL,2477.500306480147,38.113885089476604
2020-08-09,1596931200000,GA,1859.0292578528706,38.56868093133333
2020-08-09,1596931200000,HI,245.43179044433393,2.1188356009582785
2020-08-09,1596931200000,ID,1380.4198504251383,13.261968646915474
2020-08-09,1596931200000,IL,1531.0348844100622,60.251798064382385
2020-08-09,1596931200000,IN,1104.0044894558541,42.05151377279913
2020-08-09,1596931200000,IA,1544.4348302890269,29.349586538492016
2020-08-09,1596931200000,KS,1048.187733968944,12.974914478837503
2020-08-09,1596931200000,KY,782.8683970380106,17.2796890014108
2020-08-09,1596931200000,LA,2821.0542347111964,89.16290977832101
2020-08-09,1596931200000,ME,300.47343722567575,9.299128411292266
2020-08-09,1596931200000,MD,1579.6734196980324,59.00080718794246
2020-08-09,1596931200000,MA,1667.8846567059893,126.6303402406934
2020-08-09,1596931200000,MI,921.3809710101988,64.46472598936782
2020-08-09,1596931200000,MN,1077.2156764838558,29.381349705087143
2020-08-09,1596931200000,MS,2256.775450422677,63.706487813614174
2020-08-09,1596931200000,MO,859.2198556137848,20.676413637764874
2020-08-09,1596931200000,MT,463.05219605942483,7.017360013024221
2020-08-09,1596931200000,NE,1462.6697160061374,17.83491383410325
2020-08-09,1596931200000,NV,1825.52442149034,31.069854903452942
2020-08-09,1596931200000,NH,502.2390787454098,30.8153717959184
2020-08-09,1596931200000,NJ,2072.99100784829,178.49201604559238
2020-08-09,1596931200000,NM,1002.0845762816139,32.66837686811848
2020-08-09,1596931200000,NY,2163.408539958314,168.22112928321968
2020-08-09,1596931200000,NC,1298.9503135177026,20.7378201776416
2020-08-09,1596931200000,ND,996.7692917374177,14.696966913453236
2020-08-09,1596931200000,OH,862.7353688479011,31.371106415378428
2020-08-09,1596931200000,OK,1100.8167611033793,15.23892896864799
2020-08-09,1596931200000,OR,504.27515987838973,8.416835852970443
2020-08-09,1596931200000,PA,963.2175125287173,57.108313403487536
2020-08-09,1596931200000,RI,1685.9219850457023,0.0
2020-08-09,1596931200000,SC,1950.5647429629998,39.407898749085696
2020-08-09,1596931200000,SD,1085.3899638165667,16.503534130099847
2020-08-09,1596931200000,TN,1707.7175072710113,17.52774200803787
2020-08-09,1596931200000,TX,1735.8465500668872,30.752643797924264
2020-08-09,1596931200000,UT,1093.994369233783,8.640163096335012
2020-08-09,1596931200000,VT,232.5361504770116,9.295035649666902
2020-08-09,1596931200000,VA,1172.4536024112886,27.168822423100462
2020-08-09,1596931200000,WA,825.4613689253414,22.140823252539466
2020-08-09,1596931200000,WV,429.2616621292785,7.756060189259029
2020-08-09,1596931200000,WI,1039.9774389885742,17.08907305776244
2020-08-09,1596931200000,WY,520.9422229287147,0.1727834901919452
2020-08-09,1596931200000,PR,656.1680611855738,0.0
2020-08-10,1597017600000,AL,2026.4175224879339,35.283188376534845
2020-08-10,1597017600000,AK,515.7577455932308,3.554121756009541
2020-08-10,1597017600000,AZ,2576.291948155149,57.001804026726134
2020-08-10,1597017600000,AR,1597.2210256199542,18.291446362984477
2020-08-10,1597017600000,CA,1453.2996536287012,26.495598589833833
2020-08-10,1597017600000,CO,885.9235776739896,32.29875444889295
2020-08-10,1597017600000,CT,1411.6675600028834,124.61829861102346
2020-08-10,1597017600000,DE,1579.9516104518136,60.69232380741124
2020-08-10,1597017600000,DC,1814.6678209958498,83.74082003658525
2020-08-10,1597017600000,FL,2496.8366080653655,38.53757963420448
2020-08-10,1597017600000,GA,1878.1770303396595,38.86065385169264
2020-08-10,1597017600000,HI,255.31968991547257,2.3307191610541067
2020-08-10,1597017600000,ID,1404.3697347326483,13.373883994146826
2020-08-10,1597017600000,IL,1541.4122405927294,60.25968958999657
2020-08-10,1597017600000,IN,1113.852653931787,42.09607560300697
2020-08-10,1597017600000,IA,1551.629599343279,29.444671592072442
2020-08-10,1597017600000,KS,1065.0757178937802,13.180865502311113
2020-08-10,1597017600000,KY,788.9789606356599,17.324455035093216
2020-08-10,1597017600000,LA,2833.143391597907,89.67917270586737
2020-08-10,1597017600000,ME,301.0685814439984,9.299128411292266
2020-08-10,1597017600000,MD,1591.715075888899,59.10005160709796
2020-08-10,1597017600000,MA,1667.8846567059893,126.71739134535015
2020-08-10,1597017600000,MI,927.1685776616207,64.53481811144387
2020-08-10,1597017600000,MN,1088.173838292995,29.43454466532568
2020-08-10,1597017600000,MS,2272.9372756538737,64.24409530571218
2020-08-10,1597017600000,MO,872.7923162601663,20.79046792891094
2020-08-10,1597017600000,MT,468.85321367019156,7.017360013024221
2020-08-10,1597017600000,NE,1475.3350895984715,17.99000004135632
2020-08-10,1597017600000,NV,1849.614110454146,31.264650232001237
2020-08-10,1597017600000,NH,503.04807418635284,30.8153717959184
2020-08-10,1597017600000,NJ,2075.9069553792474,178.5370499842944
2020-08-10,1597017600000,NM,1008.2367231662669,32.906832173725185
2020-08-10,1597017600000,NY,2165.8553927478883,168.26225285951503
2020-08-10,1597017600000,NC,1308.9044672029706,20.775958697508525
2020-08-10,1597017600000,ND,1011.9911503263514,14.828189832323353
2020-08-10,1597017600000,OH,870.3065248821551,31.41388130822732
2020-08-10,1597017600000,OK,1110.976047082478,15.289472679986787
2020-08-10,1597017600000,OR,509.3963895804788,8.440545249739374
2020-08-10,1597017600000,PA,970.3179716839313,57.1317472620856
2020-08-10,1597017600000,RI,1685.9219850457023,0.0
2020-08-10,1597017600000,SC,1964.0438369658907,39.73807828517956
2020-08-10,1597017600000,SD,1092.0592002116068,16.503534130099847
2020-08-10,1597017600000,TN,1725.1866770417623,17.76203095718457
2020-08-10,1597017600000,TX,1757.4116820247675,31.007852460147703
2020-08-10,1597017600000,UT,1100.7006330089166,8.858506568083548
2020-08-10,1597017600000,VT,232.85666894768977,9.295035649666902
2020-08-10,1597017600000,VA,1180.1977126405552,27.18053817231266
2020-08-10,1597017600000,WA,833.1305508823302,22.219616217850994
2020-08-10,1597017600000,WV,432.721199767653,7.8676581775936905
2020-08-10,1597017600000,WI,1048.5992627825408,17.106248005559188
2020-08-10,1597017600000,WY,523.5339752815939,0.1727834901919452
2020-08-10,1597017600000,PR,676.833785578706,0.0
2020-08-11,1597104000000,AL,2037.8386701705117,36.26214389218437
2020-08-11,1597104000000,AK,522.0458071615553,3.554121756009541
2020-08-11,1597104000000,AZ,2592.9844504189405,57.67499959127413
2020-08-11,1597104000000,AR,1610.3762868628976,18.655949823116412
2020-08-11,1597104000000,CA,1465.159274890709,26.632265160074645
2020-08-11,1597104000000,CO,892.9042762161696,32.50713350985355
2020-08-11,1597104000000,CT,1414.752865617831,124.61829861102346
2020-08-11,1597104000000,DE,1586.5240448404338,60.69232380741124
2020-08-11,1597104000000,DC,1827.278536703559,84.0242069064214
2020-08-11,1597104000000,FL,2523.8739071998134,39.8226312204121
2020-08-11,1597104000000,GA,1914.249813725986,39.93436072011071
2020-08-11,1597104000000,HI,263.65377661257514,2.3307191610541067
2020-08-11,1597104000000,ID,1432.124740846024,13.765587709456566
2020-08-11,1597104000000,IL,1553.5415154617476,60.417520102280484
2020-08-11,1597104000000,IN,1126.7310228618528,42.467424188072314
2020-08-11,1597104000000,IA,1562.3425153800074,29.82501180639415
2020-08-11,1597104000000,KS,1073.2794336621455,13.42114169636366
2020-08-11,1597104000000,KY,801.0434067130697,17.50351916982286
2020-08-11,1597104000000,LA,2858.139121673277,90.2384575440426
2020-08-11,1597104000000,ME,301.29176052586945,9.373521438582605
2020-08-11,1597104000000,MD,1601.8545473792858,59.29854044540895
2020-08-11,1597104000000,MA,1667.8846567059893,126.86247651977808
2020-08-11,1597104000000,MI,934.0376056250731,64.62493655411306
2020-08-11,1597104000000,MN,1094.0962105328858,29.54093458580276
2020-08-11,1597104000000,MS,2294.676778615587,65.3193102899082
2020-08-11,1597104000000,MO,888.759917020615,20.888228749893276
2020-08-11,1597104000000,MT,477.3676104859943,7.204489613371533
2020-08-11,1597104000000,NE,1492.4979632011448,18.145086248609392
2020-08-11,1597104000000,NV,1867.4378830163148,31.84903621764612
2020-08-11,1597104000000,NH,504.59252002815305,30.8153717959184
2020-08-11,1597104000000,NJ,2080.736845305043,178.64963483104955
2020-08-11,1597104000000,NM,1017.5841711460496,33.0499053570892
2020-08-11,1597104000000,NY,2169.284070921514,168.29309554173653
2020-08-11,1597104000000,NC,1318.305612350168,21.090601486410673
2020-08-11,1597104000000,ND,1034.2990465342716,15.484304426673944
2020-08-11,1597104000000,OH,879.6742264160629,31.704750579599796
2020-08-11,1597104000000,OK,1130.1573855355523,15.618006803688983
2020-08-11,1597104000000,OR,516.1298582628552,8.725058010966544
2020-08-11,1597104000000,PA,976.5201329262195,57.358274561866914
2020-08-11,1597104000000,RI,1685.9219850457023,0.0
2020-08-11,1597104000000,SC,1983.5632742467344,40.72861689346116
2020-08-11,1597104000000,SD,1097.9371712716427,16.503534130099847
2020-08-11,1597104000000,TN,1740.2104559057948,18.289181092764657
2020-08-11,1597104000000,TX,1785.3604793039397,31.804517338169514
2020-08-11,1597104000000,UT,1109.4967557279292,8.983274266225571
2020-08-11,1597104000000,VT,234.6195205364197,9.295035649666902
2020-08-11,1597104000000,VA,1191.9251776019712,27.36799015970792
2020-08-11,1597104000000,WA,839.6441026814165,22.469127274670832
2020-08-11,1597104000000,WV,439.58447605023474,8.202452142597677
