datetimeobject,epochmilli,STUSPS,positiveIncrease,positiveCumulative,deathIncrease,deathCumulative,positiveRate,deathRate,positiveIncreaseRate,deathIncreaseRate,ndays
2020-07-29,1595980800000,SD,147.0,8634.0,7.0,129.0,975.9692717759045,14.581889745088219,16.61657203510053,0.7912653350047871,189
2020-07-29,1595980800000,TN,1824.0,95198.0,18.0,1002.0,1393.9899613042514,14.672345440312402,26.70894020272437,0.26357506779004314,189
2020-07-29,1595980800000,TX,10494.0,418856.0,245.0,6832.0,1444.53620843595,23.561967301493617,36.19134731584806,0.8449475979019226,189
2020-07-29,1595980800000,UT,251.0,31192.0,5.0,237.0,972.9385101114862,7.392486114914793,7.829173058411869,0.15595962267752728,189
2020-07-29,1595980800000,VT,1.0,1398.0,0.0,56.0,224.04241100404013,8.974517178988732,0.16025923533908448,0.0,189
2020-07-29,1595980800000,VA,1001.0,87985.0,29.0,2118.0,1030.8101944357454,24.81395683144751,11.727464961415937,0.3397567271539083,189
2020-07-29,1595980800000,WA,782.0,54832.0,10.0,1552.0,720.062645660287,20.38111369391533,10.269349812269194,0.13132160885254723,189
2020-07-29,1595980800000,WV,153.0,6270.0,3.0,111.0,349.8596934291662,6.193688352573757,8.537246107601664,0.16739698250199342,189
2020-07-29,1595980800000,WI,873.0,51047.0,6.0,911.0,876.7295601805018,15.646377442835762,14.993729426559407,0.10304968678047703,189
2020-07-29,1595980800000,WY,39.0,2622.0,0.0,1.0,453.0383112832803,0.1727834901919452,6.738556117485862,0.0,189
2020-07-29,1595980800000,PR,204.0,15075.0,0.0,0.0,472.0239321613154,0.0,6.387587539695413,0.0,189
2020-07-30,1596067200000,AL,1921.0,83493.0,27.0,1516.0,1702.831934752615,30.91867836926406,39.178615532556904,0.5506624775528559,190
2020-07-30,1596067200000,AK,83.0,2879.0,1.0,22.0,393.5506359827488,3.007333793546535,11.345850221107382,0.1366969906157516,190
2020-07-30,1596067200000,AZ,2532.0,170798.0,170.0,3624.0,2346.539919054416,49.78899440656918,34.7863503966427,2.335576448431777,190
2020-07-30,1596067200000,AR,752.0,40172.0,8.0,440.0,1331.166636401834,14.58013840527748,24.918782001746965,0.26509342555049964,190
2020-07-30,1596067200000,CA,8774.0,492929.0,118.0,9016.0,1247.5354778191042,22.81825550539133,22.205786801719558,0.29864176460028585,190
2020-07-30,1596067200000,CO,409.0,46185.0,1.0,1821.0,801.998910872108,31.621522500771,7.102252994407106,0.01736492174671664,190
2020-07-30,1596067200000,CT,136.0,49426.0,5.0,4430.0,1386.311957494586,124.25367158380237,3.8145596693898693,0.14024116431580402,190
2020-07-30,1596067200000,DE,78.0,14477.0,0.0,571.0,1486.7051975632698,58.638438060967545,8.010154411130417,0.0,190
2020-07-30,1596067200000,DC,58.0,12057.0,0.0,584.0,1708.3977448072899,82.74896599215869,8.218219225248637,0.0,190
2020-07-30,1596067200000,FL,9955.0,460820.0,254.0,6586.0,2145.570550565919,30.664310676678834,46.35032079962614,1.1826199380316464,190
2020-07-30,1596067200000,GA,4146.0,165256.0,35.0,3589.0,1556.4605460289188,33.80292939256541,39.04902347773089,0.3296468455669516,190
2020-07-30,1596067200000,HI,125.0,1966.0,0.0,25.0,138.85435971613254,1.765696334131899,8.828481670659494,0.0,190
2020-07-30,1596067200000,ID,568.0,20241.0,4.0,177.0,1132.6392716549203,9.904508229974848,31.783958613704595,0.2238306944627084,190
2020-07-30,1596067200000,IL,1776.0,176837.0,18.0,7475.0,1395.5137150374835,58.98915396611111,14.015349490811147,0.14204746105551838,190
2020-07-30,1596067200000,IN,952.0,65243.0,13.0,2744.0,969.1158294167197,40.75922069677175,14.140954119288159,0.19310126423397692,190
2020-07-30,1596067200000,IA,650.0,44247.0,11.0,862.0,1402.409455257728,27.321105395442892,20.601761609092666,0.3486451964615682,190
2020-07-30,1596067200000,KS,294.0,26875.0,8.0,355.0,922.4889593088833,12.185435555521993,10.091600150206945,0.27460136463148155,190
2020-07-30,1596067200000,KY,658.0,29381.0,7.0,727.0,657.6354178114648,16.272453243556544,14.728025081513351,0.1566811178884399,190
2020-07-30,1596067200000,LA,1708.0,114471.0,42.0,3810.0,2462.3805657983553,81.95673974798625,36.74071167705001,0.9034601232061477,190
2020-07-30,1596067200000,ME,22.0,3886.0,1.0,122.0,289.091304050254,9.07594932942125,1.636646600387439,0.07439302729033813,190
2020-07-30,1596067200000,MD,892.0,87175.0,20.0,3471.0,1441.9387066467295,57.412896481454524,14.754336981117095,0.33081473051832055,190
2020-07-30,1596067200000,MA,166.0,114168.0,0.0,8573.0,1656.4084194087402,124.38152003706057,2.4084138955035637,0.0,190
2020-07-30,1596067200000,MI,899.0,85345.0,18.0,6364.0,854.5731655114316,63.723752127421065,9.001831106623435,0.18023688533840027,190
2020-07-30,1596067200000,MN,741.0,53573.0,5.0,1594.0,949.9378682864414,28.264255540077794,13.139155178919475,0.08865826706423398,190
2020-07-30,1596067200000,MS,1775.0,57579.0,47.0,1608.0,1934.681361719457,54.029552955849994,59.640831154622965,1.5792220080379042,190
2020-07-30,1596067200000,MO,1953.0,43455.0,16.0,1206.0,708.0327459645963,19.649925017450308,31.821147229751613,0.26069552261957285,190
2020-07-30,1596067200000,MT,138.0,3811.0,1.0,54.0,356.57545346180405,5.052499209377439,12.911942423964566,0.09356480017365627,190
2020-07-30,1596067200000,NE,344.0,25611.0,4.0,323.0,1323.9709513194734,16.697614980914057,17.783218431685558,0.2067816096707623,190
2020-07-30,1596067200000,NV,1015.0,46821.0,21.0,801.0,1520.0853463266146,26.00517636119729,32.95287641275312,0.6817836499190301,190
2020-07-30,1596067200000,NH,28.0,6541.0,4.0,415.0,481.05810720072134,30.5211916355755,2.059261122400275,0.2941801603428964,190
2020-07-30,1596067200000,NJ,213.0,180322.0,11.0,15786.0,2030.1524736579604,177.72643908765744,2.3980572358843935,0.12384333143064942,190
2020-07-30,1596067200000,NM,248.0,19136.0,3.0,635.0,912.6161456179784,30.283823812051434,11.827383158092529,0.14307318336402253,190
2020-07-30,1596067200000,NY,777.0,414370.0,25.0,32683.0,2130.047038688701,168.005230507669,3.9941273476871406,0.12851117592300967,190
2020-07-30,1596067200000,NC,2145.0,120488.0,35.0,1917.0,1148.8084954315775,18.277885646224803,20.451781278639643,0.33371204883561195,190
2020-07-30,1596067200000,ND,74.0,6298.0,1.0,103.0,826.4419430440043,13.515960643622172,9.710495996388746,0.1312229188701182,190
2020-07-30,1596067200000,OH,1733.0,89626.0,21.0,3441.0,766.7485092949843,29.437681258608446,14.825777861426456,0.17965454996535235,190
2020-07-30,1596067200000,OK,1107.0,35705.0,13.0,536.0,902.3316066759145,13.545714638798213,27.975944226025412,0.3285341237021954,190
2020-07-30,1596067200000,OR,409.0,18129.0,5.0,315.0,429.827654023947,7.46845998221321,9.697143278492709,0.11854698384465413,190
2020-07-30,1596067200000,PA,882.0,115804.0,22.0,7192.0,904.5781870301561,56.17877034576424,6.889554427831488,0.17184829638581942,190
2020-07-30,1596067200000,RI,0.0,17244.0,0.0,0.0,1627.7737239713374,0.0,0.0,0.0,190
2020-07-30,1596067200000,SC,1729.0,87568.0,51.0,1666.0,1700.7742127451631,32.357594537199,33.58120105331157,0.9905386082816019,190
2020-07-30,1596067200000,SD,41.0,8675.0,0.0,129.0,980.6038258809326,14.581889745088219,4.634554105028039,0.0,190
2020-07-30,1596067200000,TN,2115.0,97313.0,14.0,1016.0,1424.9600317695815,14.877348270815768,30.970070465330064,0.20500283050336687,190
2020-07-30,1596067200000,TX,9226.0,428082.0,173.0,7005.0,1476.3545208369424,24.158603768583546,31.8183124009924,0.5966364670899291,190
2020-07-30,1596067200000,UT,404.0,31596.0,7.0,244.0,985.5400476238304,7.610829586663331,12.601537512344205,0.2183434717485382,190
2020-07-30,1596067200000,VT,1.0,1399.0,1.0,57.0,224.20267023937922,9.134776414327817,0.16025923533908448,0.16025923533908448,190
2020-07-30,1596067200000,VA,911.0,88896.0,17.0,2135.0,1041.483241968063,25.01312456805497,10.673047532317602,0.19916773660746348,190
2020-07-30,1596067200000,WA,782.0,55614.0,10.0,1562.0,730.3319954725563,20.512435302767877,10.269349812269194,0.13132160885254723,190
2020-07-30,1596067200000,WV,105.0,6375.0,1.0,112.0,355.71858781673603,6.2494873467410885,5.858894387569769,0.05579899416733114,190
2020-07-30,1596067200000,WI,1060.0,52107.0,8.0,919.0,894.9350048450528,15.783777025209732,18.205444664550942,0.13739958237396938,190
2020-07-30,1596067200000,WY,57.0,2679.0,0.0,1.0,462.8869702242211,0.1727834901919452,9.848658940940876,0.0,190
2020-07-30,1596067200000,PR,507.0,15582.0,0.0,0.0,487.898965899676,0.0,15.875033738360658,0.0,190
2020-07-31,1596153600000,AL,1783.0,85276.0,15.0,1531.0,1739.1960531776795,31.224601967904537,36.364118425064525,0.3059235986404755,191
2020-07-31,1596153600000,AK,110.0,2989.0,1.0,23.0,408.58730495048155,3.1440307841622865,15.036668967732675,0.1366969906157516,191
2020-07-31,1596153600000,AZ,3212.0,174010.0,67.0,3691.0,2390.6685752447856,50.70948630095111,44.12865619036982,0.9204918943819357,191
2020-07-31,1596153600000,AR,783.0,40955.0,11.0,451.0,1357.112655427589,14.944641865409416,25.946019025755152,0.36450346013193696,191
2020-07-31,1596153600000,CA,7622.0,500551.0,198.0,9214.0,1266.8257111223534,23.319366262940964,19.29023330324897,0.5011107575496322,191
2020-07-31,1596153600000,CO,604.0,46789.0,16.0,1837.0,812.4873236071248,31.899361248718467,10.488412735016851,0.2778387479474662,191
2020-07-31,1596153600000,CT,141.0,49567.0,1.0,4431.0,1390.2667583282916,124.28171981666554,3.9548008337056735,0.028048232863160806,191
2020-07-31,1596153600000,DE,92.0,14569.0,4.0,575.0,1496.153071996911,59.049215210256286,9.447874433641005,0.4107771492887393,191
2020-07-31,1596153600000,DC,69.0,12126.0,1.0,585.0,1718.1745918166375,82.89065942707676,9.776847009347517,0.14169343491807992,191
2020-07-31,1596153600000,FL,8996.0,469816.0,257.0,6843.0,2187.455782701874,31.860898566734473,41.88523213595548,1.1965878900556421,191
2020-07-31,1596153600000,GA,3767.0,169023.0,78.0,3667.0,1591.9399650932246,34.53757093411461,35.4794190643059,0.7346415415492065,191
2020-07-31,1596153600000,HI,121.0,2087.0,0.0,25.0,147.4003299733309,1.765696334131899,8.545970257198391,0.0,191
2020-07-31,1596153600000,ID,474.0,20715.0,11.0,188.0,1159.1632089487512,10.520042639747295,26.523937293830947,0.6155344097724481,191
2020-07-31,1596153600000,IL,1930.0,178767.0,19.0,7494.0,1410.744359472881,59.139092952780814,15.230644435397249,0.14993898666971384,191
2020-07-31,1596153600000,IN,901.0,66144.0,18.0,2762.0,982.4992324224747,41.0265916780188,13.383403005754863,0.267370981247045,191
2020-07-31,1596153600000,IA,446.0,44693.0,7.0,869.0,1416.5454332233517,27.542970520463886,14.135977965623583,0.22186512502099795,191
2020-07-31,1596153600000,KS,475.0,27350.0,1.0,356.0,938.7934153338774,12.21976072610093,16.304456024994217,0.034325170578935194,191
2020-07-31,1596153600000,KY,769.0,30150.0,4.0,731.0,674.8479577623519,16.36198531092137,17.212539950887184,0.0895320673648228,191
2020-07-31,1596153600000,LA,1799.0,116270.0,25.0,3835.0,2501.078774409019,82.49451363084705,38.69820861066332,0.5377738828608022,191
2020-07-31,1596153600000,ME,22.0,3908.0,1.0,123.0,290.7279506506414,9.15034235671159,1.636646600387439,0.07439302729033813,191
2020-07-31,1596153600000,MD,1169.0,88344.0,9.0,3480.0,1461.2748276455254,57.561763110187776,19.336120998795835,0.14886662873324422,191
2020-07-31,1596153600000,MA,198.0,114366.0,29.0,8602.0,1659.2811058624131,124.80226704290153,2.8726864536729253,0.42074700584098407,191
2020-07-31,1596153600000,MI,811.0,86156.0,8.0,6372.0,862.6938385119562,63.803857409793686,8.120673000524588,0.08010528237262234,191
2020-07-31,1596153600000,MN,771.0,54344.0,6.0,1600.0,963.6089730677463,28.370645460554872,13.67110478130488,0.10638992047708078,191
2020-07-31,1596153600000,MS,1164.0,58743.0,51.0,1659.0,1973.792306769587,55.743176836912404,39.11094505013022,1.7136238810624063,191
2020-07-31,1596153600000,MO,1354.0,44809.0,8.0,1214.0,730.0941045662776,19.780272778760093,22.061358601681356,0.13034776130978643,191
2020-07-31,1596153600000,MT,153.0,3964.0,5.0,59.0,370.8908678883734,5.52032321024572,14.315414426569408,0.46782400086828135,191
2020-07-31,1596153600000,NE,448.0,26059.0,5.0,328.0,1347.1304916025988,16.95609199300251,23.15954028312538,0.25847701208845286,191
2020-07-31,1596153600000,NV,1265.0,48086.0,29.0,830.0,1561.1546947622135,26.946687115847382,41.06934843559872,0.9415107546500892,191
2020-07-31,1596153600000,NH,41.0,6582.0,0.0,415.0,484.07345384423604,30.5211916355755,3.0153466435146883,0.0,191
2020-07-31,1596153600000,NJ,690.0,181012.0,9.0,15795.0,2037.9208280840649,177.82776544973706,7.768354426104373,0.10132636207962224,191
2020-07-31,1596153600000,NM,212.0,19348.0,7.0,642.0,922.7266505757026,30.61766123990082,10.11050495772426,0.3338374278493859,191
2020-07-31,1596153600000,NY,644.0,415014.0,6.0,32689.0,2133.3574865804776,168.03607318989052,3.3104478917767293,0.03084268222152232,191
2020-07-31,1596153600000,NC,1766.0,122254.0,19.0,1936.0,1165.6466519528256,18.459043615592705,16.838156521248305,0.1811579693679036,191
2020-07-31,1596153600000,ND,169.0,6467.0,0.0,103.0,848.6186163330543,13.515960643622172,22.176673289049972,0.0,191
2020-07-31,1596153600000,OH,1532.0,91158.0,44.0,3485.0,779.8547364638852,29.814100315678708,13.106227168900942,0.376419057070262,191
2020-07-31,1596153600000,OK,740.0,36445.0,5.0,541.0,921.0327798712702,13.67207391714521,18.701173195355743,0.12635927834699823,191
2020-07-31,1596153600000,OR,361.0,18490.0,6.0,321.0,438.386746257531,7.610716362826795,8.559092233584028,0.14225638061358495,191
2020-07-31,1596153600000,PA,979.0,116783.0,14.0,7206.0,912.2254362193249,56.28812835255522,7.6472491891689645,0.109358006790976,191
2020-07-31,1596153600000,RI,0.0,17244.0,0.0,0.0,1627.7737239713374,0.0,0.0,0.0,191
2020-07-31,1596153600000,SC,1448.0,89016.0,45.0,1711.0,1728.8977402900998,33.23159919156512,28.12352754493646,0.8740046543661194,191
2020-07-31,1596153600000,SD,78.0,8753.0,1.0,130.0,989.420782470986,14.694927650088903,8.816956590053342,0.11303790500068388,191
2020-07-31,1596153600000,TN,2944.0,100257.0,27.0,1043.0,1468.0691984125751,15.27271087250083,43.10916664299372,0.3953626016850647,191
2020-07-31,1596153600000,TX,9924.0,438006.0,230.0,7235.0,1510.5800717005288,24.951819880899635,34.22555086358645,0.7932161123160907,191
2020-07-31,1596153600000,UT,389.0,31985.0,3.0,247.0,997.673706268142,7.704405360269848,12.133658644311623,0.09357577360651637,191
2020-07-31,1596153600000,VT,7.0,1406.0,0.0,57.0,225.3244848867528,9.134776414327817,1.1218146473735915,0.0,191
2020-07-31,1596153600000,VA,984.0,89880.0,30.0,2165.0,1053.0115391928716,25.36459704442108,11.528297224808473,0.351472476366112,191
2020-07-31,1596153600000,WA,0.0,55614.0,0.0,1562.0,730.3319954725563,20.512435302767877,0.0,0.0,191
2020-07-31,1596153600000,WV,203.0,6578.0,4.0,116.0,367.0457836327043,6.472683323410413,11.327195815968222,0.22319597666932456,191
2020-07-31,1596153600000,WI,832.0,52939.0,14.0,933.0,909.2245614119455,16.024226294364176,14.289556566892815,0.24044926915444642,191
2020-07-31,1596153600000,WY,41.0,2720.0,0.0,1.0,469.9710933220909,0.1727834901919452,7.084123097869752,0.0,191
2020-07-31,1596153600000,PR,228.0,15810.0,0.0,0.0,495.0380343263945,0.0,7.139068426718402,0.0,191
2020-08-01,1596240000000,AL,1502.0,86778.0,22.0,1553.0,1769.829202854879,31.673289912577232,30.63314967719962,0.4486879446726974,192
2020-08-01,1596240000000,AK,146.0,3135.0,1.0,24.0,428.5450655803813,3.2807277747780383,19.95776062989973,0.1366969906157516,192
2020-08-01,1596240000000,AZ,2990.0,177000.0,53.0,3744.0,2431.7472433672033,51.4376366054622,41.07866812241773,0.7281503045110834,192
2020-08-01,1596240000000,AR,663.0,41618.0,6.0,457.0,1379.0822730700868,15.143461934572292,21.969617642497656,0.19882006916287473,192
2020-08-01,1596240000000,CA,6057.0,506608.0,131.0,9345.0,1282.1551447510305,23.65090923889552,15.329433628677384,0.3315429759545546,192
2020-08-01,1596240000000,CO,459.0,47248.0,4.0,1841.0,820.4578226888679,31.968820935705335,7.970499081742939,0.06945968698686655,192
2020-08-01,1596240000000,CT,0.0,49567.0,0.0,4431.0,1390.2667583282916,124.28171981666554,0.0,0.0,192
2020-08-01,1596240000000,DE,87.0,14656.0,10.0,585.0,1505.087474993941,60.076158083478134,8.93440299703008,1.0269428732218484,192
2020-08-01,1596240000000,DC,79.0,12205.0,0.0,585.0,1729.3683731751657,82.89065942707676,11.193781358528316,0.0,192
2020-08-01,1596240000000,FL,9595.0,479411.0,178.0,7021.0,2232.129949258621,32.68966372015823,44.67416655674664,0.8287651534237521,192
2020-08-01,1596240000000,GA,3416.0,172439.0,70.0,3737.0,1624.113497220559,35.19686462524852,32.173532127334475,0.6592936911339032,192
2020-08-01,1596240000000,HI,87.0,2174.0,0.0,25.0,153.54495321610995,1.765696334131899,6.144623242779009,0.0,192
2020-08-01,1596240000000,ID,394.0,21109.0,9.0,197.0,1181.210532353328,11.02366170228839,22.04732340457678,0.5036190625410939,192
2020-08-01,1596240000000,IL,1647.0,180414.0,8.0,7502.0,1423.7417021594606,59.202225157694386,12.997342686579932,0.06313220491356372,192
2020-08-01,1596240000000,IN,968.0,67112.0,6.0,2768.0,996.8778496362046,41.11571533843448,14.378617213729974,0.08912366041568166,192
2020-08-01,1596240000000,IA,530.0,45223.0,2.0,871.0,1433.3437926892273,27.60636055618417,16.798359465875556,0.06339003572028512,192
2020-08-01,1596240000000,KS,234.0,27584.0,0.0,356.0,946.8255052493483,12.21976072610093,8.032089915470834,0.0,192
2020-08-01,1596240000000,KY,572.0,30722.0,5.0,736.0,687.6510433955215,16.473900395127398,12.803085633169662,0.1119150842060285,192
2020-08-01,1596240000000,LA,0.0,116270.0,0.0,3835.0,2501.078774409019,82.49451363084705,0.0,0.0,192
2020-08-01,1596240000000,ME,22.0,3930.0,0.0,123.0,292.3645972510289,9.15034235671159,1.636646600387439,0.0,192
2020-08-01,1596240000000,MD,1021.0,89365.0,10.0,3490.0,1478.1629196384856,57.727170475446925,16.888091992960263,0.16540736525916028,192
2020-08-01,1596240000000,MA,159.0,114525.0,17.0,8619.0,1661.5879601358172,125.04891183942901,2.3068542734040163,0.2466447965274734,192
2020-08-01,1596240000000,MI,723.0,86879.0,5.0,6377.0,869.9333534063819,63.85392321127658,7.239514894425744,0.05006580148288896,192
2020-08-01,1596240000000,MN,715.0,55059.0,6.0,1606.0,976.2871052579317,28.477035381031953,12.678132190185458,0.10638992047708078,192
2020-08-01,1596240000000,MS,1085.0,59828.0,31.0,1690.0,2010.2488148274836,56.78479135285229,36.45650805789629,1.0416145159398942,192
2020-08-01,1596240000000,MO,951.0,45760.0,9.0,1223.0,745.5891946919785,19.926914010233602,15.495090125700864,0.14664123147350977,192
2020-08-01,1596240000000,MT,116.0,4080.0,1.0,60.0,381.74438470851754,5.613888010419377,10.853516820144128,0.09356480017365627,192
2020-08-01,1596240000000,NE,187.0,26246.0,0.0,328.0,1356.797531854707,16.95609199300251,9.667040252108139,0.0,192
2020-08-01,1596240000000,NV,988.0,49074.0,2.0,832.0,1593.2309921964993,27.011618892030143,32.0762974342858,0.06493177618276477,192
2020-08-01,1596240000000,NH,31.0,6613.0,1.0,416.0,486.35335008689344,30.594736675661228,2.2798962426574474,0.0735450400857241,192
2020-08-01,1596240000000,NJ,361.0,181373.0,9.0,15804.0,2041.9851410519254,177.92909181181668,4.064312967860404,0.10132636207962224,192
2020-08-01,1596240000000,NM,182.0,19530.0,9.0,651.0,931.4064236997866,31.04688078999289,8.679773124084033,0.4292195500920676,192
2020-08-01,1596240000000,NY,753.0,415767.0,5.0,32694.0,2137.2282431992785,168.06177542507513,3.8707566188010514,0.02570223518460193,192
2020-08-01,1596240000000,NC,1707.0,123961.0,37.0,1973.0,1181.922265306037,18.81182492436178,16.27561335321113,0.3527813087690755,192
2020-08-01,1596240000000,ND,133.0,6600.0,0.0,103.0,866.0712645427799,13.515960643622172,17.45264820972572,0.0,192
2020-08-01,1596240000000,OH,927.0,92085.0,25.0,3510.0,787.7852015980701,30.027974779923174,7.930465134184839,0.21387446424446707,192
2020-08-01,1596240000000,OK,1246.0,37691.0,8.0,549.0,952.5215120353422,13.874248762500406,31.488732164071962,0.2021748453551972,192
2020-08-01,1596240000000,OR,324.0,18814.0,4.0,325.0,446.0685908106646,7.705553949902519,7.681844553133589,0.0948375870757233,192
2020-08-01,1596240000000,PA,684.0,117467.0,12.0,7218.0,917.5683559796842,56.38186378694748,5.342919760359113,0.09373543439226514,192
2020-08-01,1596240000000,RI,0.0,17244.0,0.0,0.0,1627.7737239713374,0.0,0.0,0.0,192
2020-08-01,1596240000000,SC,1583.0,90599.0,40.0,1751.0,1759.6432817981345,34.00849221766833,30.745541508034822,0.7768930261032173,192
2020-08-01,1596240000000,SD,103.0,8856.0,4.0,134.0,1001.0636866860564,15.14707927009164,11.64290421507044,0.4521516200027355,192
2020-08-01,1596240000000,TN,2307.0,102564.0,8.0,1051.0,1501.8507362676658,15.389855347074187,33.78153785509053,0.11714447457335249,192
2020-08-01,1596240000000,TX,6447.0,444453.0,185.0,7420.0,1532.8142642053192,25.58984153645823,22.234192504790595,0.6380216555585947,192
2020-08-01,1596240000000,UT,381.0,32366.0,6.0,253.0,1009.5578295161696,7.89155690748288,11.88412324802758,0.18715154721303273,192
2020-08-01,1596240000000,VT,5.0,1411.0,0.0,57.0,226.12578106344824,9.134776414327817,0.8012961766954225,0.0,192
2020-08-01,1596240000000,VA,915.0,90795.0,40.0,2205.0,1063.731449722038,25.833227012909234,10.719910529166416,0.4686299684881493,192
2020-08-01,1596240000000,WA,1706.0,57320.0,26.0,1588.0,752.7354619428008,20.853871485784502,22.40346647024456,0.3414361830166228,192
2020-08-01,1596240000000,WV,159.0,6737.0,0.0,116.0,375.91782370530984,6.472683323410413,8.872040072605651,0.0,192
2020-08-01,1596240000000,WI,1062.0,54001.0,14.0,947.0,927.4643559720901,16.264675563518626,18.239794560144432,0.24044926915444642,192
2020-08-01,1596240000000,WY,43.0,2763.0,0.0,1.0,477.40078340034455,0.1727834901919452,7.4296900782536435,0.0,192
2020-08-01,1596240000000,PR,992.0,16802.0,0.0,0.0,526.0992443233447,0.0,31.06120999695024,0.0,192
2020-08-02,1596326400000,AL,2031.0,88809.0,23.0,1576.0,1811.2512581107997,32.14237276382596,41.42205525592039,0.4690828512487291,193
2020-08-02,1596326400000,AK,144.0,3279.0,0.0,24.0,448.2294322290495,3.2807277747780383,19.684366648668227,0.0,193
2020-08-02,1596326400000,AZ,1467.0,178467.0,20.0,3764.0,2451.9018942486705,51.7124103052777,20.15465088146716,0.2747736998155032,193
2020-08-02,1596326400000,AR,614.0,42232.0,5.0,462.0,1399.4281934810874,15.309145325541353,20.345920411000847,0.16568339096906226,193
2020-08-02,1596326400000,CA,5562.0,512170.0,51.0,9396.0,1296.2318014858338,23.779983221900725,14.076656734803304,0.12907398300520828,193
2020-08-02,1596326400000,CO,458.0,47706.0,1.0,1842.0,828.4109568488641,31.98618585745205,7.953134159996222,0.01736492174671664,193
2020-08-02,1596326400000,CT,0.0,49567.0,0.0,4431.0,1390.2667583282916,124.28171981666554,0.0,0.0,193
2020-08-02,1596326400000,DE,67.0,14723.0,0.0,585.0,1511.9679922445273,60.076158083478134,6.880517250586385,0.0,193
2020-08-02,1596326400000,DC,69.0,12274.0,1.0,586.0,1739.1452201845132,83.03235286199485,9.776847009347517,0.14169343491807992,193
2020-08-02,1596326400000,FL,7058.0,486469.0,62.0,7083.0,2264.991884387075,32.97833472865414,32.86193512845418,0.2886710084959137,193
2020-08-02,1596326400000,GA,2624.0,175063.0,14.0,3751.0,1648.8275921567783,35.328723363475305,24.714094936219457,0.13185873822678063,193
2020-08-02,1596326400000,HI,45.0,2219.0,0.0,25.0,156.72320661754736,1.765696334131899,3.1782534014374177,0.0,193
2020-08-02,1596326400000,ID,0.0,21109.0,0.0,197.0,1181.210532353328,11.02366170228839,0.0,0.0,193
2020-08-02,1596326400000,IL,1466.0,181880.0,14.0,7516.0,1435.3106787098714,59.31270651629312,11.568976550410552,0.11048135859873652,193
2020-08-02,1596326400000,IN,734.0,67846.0,4.0,2772.0,1007.7806440937231,41.17513111204493,10.90279445751839,0.05941577361045445,193
2020-08-02,1596326400000,IA,418.0,45641.0,4.0,875.0,1446.592310154767,27.733140627624742,13.248517465539592,0.12678007144057024,193
2020-08-02,1596326400000,KS,279.0,27863.0,3.0,359.0,956.4022278408713,12.322736237837734,9.576722591522918,0.10297551173680557,193
2020-08-02,1596326400000,KY,460.0,31182.0,2.0,738.0,697.9472311424762,16.51866642880981,10.296187746954622,0.0447660336824114,193
2020-08-02,1596326400000,LA,3465.0,119735.0,58.0,3893.0,2575.614234573526,83.74214903908413,74.53546016450719,1.247635408237061,193
2020-08-02,1596326400000,ME,20.0,3950.0,0.0,123.0,293.8524577968356,9.15034235671159,1.4878605458067626,0.0,193
2020-08-02,1596326400000,MD,909.0,90274.0,11.0,3501.0,1493.1984491405433,57.90911857723201,15.035529502057667,0.18194810178507628,193
2020-08-02,1596326400000,MA,191.0,114716.0,12.0,8631.0,1664.3590869673906,125.22301404874253,2.7711268315733775,0.17410220931351064,193
2020-08-02,1596326400000,MI,417.0,87296.0,1.0,6378.0,874.1088412500549,63.86393637157315,4.175487843672939,0.010013160296577792,193
2020-08-02,1596326400000,MN,749.0,55808.0,8.0,1614.0,989.568113664154,28.618888608334725,13.28100840622225,0.14185322730277436,193
2020-08-02,1596326400000,MS,613.0,60441.0,10.0,1700.0,2030.8459018684885,57.120796035413555,20.597087041005004,0.3360046825612562,193
2020-08-02,1596326400000,MO,482.0,46242.0,0.0,1223.0,753.4426473108931,19.926914010233602,7.853452618914633,0.0,193
2020-08-02,1596326400000,MT,109.0,4189.0,0.0,60.0,391.9429479274461,5.613888010419377,10.198563218928532,0.0,193
2020-08-02,1596326400000,NE,306.0,26552.0,0.0,328.0,1372.6163249945203,16.95609199300251,15.81879313981332,0.0,193
2020-08-02,1596326400000,NV,1131.0,50205.0,0.0,832.0,1629.9499116278528,27.011618892030143,36.71891943135348,0.0,193
2020-08-02,1596326400000,NH,21.0,6634.0,1.0,417.0,487.8977959286937,30.668281715746947,1.544445841800206,0.0735450400857241,193
2020-08-02,1596326400000,NJ,303.0,181676.0,5.0,15809.0,2045.3964619086057,177.98538423519423,3.4113208566806157,0.056292423377567916,193
2020-08-02,1596326400000,NM,220.0,19750.0,3.0,654.0,941.8984571464816,31.18995397335691,10.492033446694986,0.14307318336402253,193
2020-08-02,1596326400000,NY,531.0,416298.0,16.0,32710.0,2139.957820575883,168.14402257766585,2.7295773766047255,0.08224715259072618,193
2020-08-02,1596326400000,NC,1325.0,125286.0,4.0,1977.0,1194.5556500119565,18.849963444228706,12.633384705919594,0.038138519866927074,193
2020-08-02,1596326400000,ND,59.0,6659.0,2.0,105.0,873.8134167561169,13.77840648136241,7.742152213336972,0.2624458377402364,193
2020-08-02,1596326400000,OH,945.0,93030.0,16.0,3526.0,795.869656346511,30.164854437039637,8.084454748440855,0.1368796571164589,193
2020-08-02,1596326400000,OK,494.0,38185.0,1.0,550.0,965.0058087360255,13.899520618169806,12.484296700683426,0.02527185566939965,193
