STUSPS,COUNTYGEOID,Population,riskType,risk
TX,48271,3598,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.10805e-10
TX,48273,32061,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.73541e-09
TX,48275,3719,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.67119e-10
TX,48277,49793,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.080425e-09
TX,48279,13977,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.966264e-09
TX,48281,19677,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.15431e-10
TX,48283,6886,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.7762567e-08
TX,48285,19263,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.5981258e-08
TX,48287,16612,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0908194e-08
TX,48289,16801,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.0481463e-08
TX,48291,75643,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.85329862e-07
TX,48293,23384,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.0754644e-08
TX,48295,3302,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.5609775e-08
TX,48297,11531,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.7772195e-08
TX,48299,19301,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
TX,48301,82,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.1750606e-08
TX,48303,278831,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.169359e-09
TX,48305,5915,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.086012e-09
TX,48307,8283,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.3846e-11
TX,48309,234906,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.44708e-10
TX,48311,707,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.6519779e-08
TX,48313,13664,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.109915e-08
TX,48315,10546,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.761093e-08
TX,48317,4799,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.2447072e-08
TX,48319,4012,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.25e-12
TX,48321,36702,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.1925943e-08
TX,48323,54258,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.043895e-09
TX,48325,46006,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.2352885e-08
TX,48327,2242,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.36597e-10
TX,48329,136872,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.8681327e-08
TX,48331,24757,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.91686e-09
TX,48333,4936,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.7431e-11
TX,48335,9403,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.239883e-09
TX,48337,19719,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.9844736e-08
TX,48339,455746,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.24900208e-07
TX,48341,21904,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.4057362e-08
TX,48343,12934,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.491674e-09
TX,48345,1210,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.476e-11
TX,48347,64524,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.064174e-08
TX,48349,47735,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.840676e-09
TX,48351,14445,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.1218593e-07
TX,48353,15216,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.770562e-09
TX,48355,340197,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.4982693e-08
TX,48357,10223,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.2934704e-08
TX,48359,2052,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.024167e-09
TX,48361,81837,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.79251156e-07
TX,48363,28111,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.935567e-09
TX,48365,23796,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.20144717e-07
TX,48367,116927,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.6549332e-08
TX,48369,10269,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.8612e-11
TX,48371,15507,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.004522e-09
TX,48373,45413,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.7978907e-08
TX,48375,121073,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.766179e-09
TX,48377,7818,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
TX,48379,10914,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.290813e-09
TX,48381,120725,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.043087e-09
TX,48383,3367,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.6759628e-08
TX,48385,3309,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.3948e-11
TX,48387,12860,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.07125e-10
TX,48389,13783,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.898726e-08
TX,48391,7383,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.5219989e-08
TX,48393,929,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.9094105e-08
TX,48395,16622,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.112562e-08
TX,48397,78337,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.3155554e-08
TX,48399,10501,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.7749305e-08
TX,48401,53330,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.7037666e-08
TX,48403,10834,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.608872e-08
TX,48405,8865,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.8287077e-08
TX,48407,26384,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.57437387e-07
TX,48409,64804,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.8755132e-08
TX,48411,6131,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.2489e-11
TX,48413,3461,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.203147e-09
TX,48415,16921,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.729994e-09
TX,48417,3378,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.869377e-09
TX,48419,25448,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.7707868e-08
TX,48421,3034,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.4772944e-08
TX,48423,209714,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.7125143e-08
TX,48425,8490,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.1405179e-08
TX,48427,60968,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.052037e-09
TX,48429,9630,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0555329e-08
TX,48431,1143,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.950672e-09
TX,48433,1490,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.377512e-09
TX,48435,4128,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.8929346e-08
TX,48437,7854,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.995e-11
TX,48439,1809030,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.367095e-08
TX,48441,131506,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.068338e-09
TX,48443,984,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.30431e-10
TX,48445,12651,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.207015e-09
TX,48447,1641,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.519731e-09
TX,48449,32334,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.028677e-09
TX,48451,110224,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.61678176e-07
TX,48453,1024266,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.73849524e-07
TX,48455,14585,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.336164e-09
TX,48457,21766,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.520659e-09
TX,48459,39309,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.2750836e-08
TX,48461,3355,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.5098915e-08
TX,48463,26405,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.77443e-10
TX,48465,48879,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.125e-12
TX,48467,52579,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.944589e-09
TX,48469,86793,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.0262208e-08
TX,48471,67861,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.1467615e-08
TX,48473,43205,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0388238e-08
TX,48475,10658,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.9446647e-08
TX,48477,33718,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0746369e-08
TX,48479,250304,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.3853837e-08
TX,48481,41280,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.3037658e-08
TX,48483,5410,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.958969e-08
TX,48485,131500,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.50750762e-07
TX,48487,13535,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.422691e-09
TX,48489,22134,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.434204e-09
TX,48491,422679,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.19274499e-07
TX,48493,42918,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.022296e-08
TX,48495,7110,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.9385395e-08
TX,48497,59127,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.0767032e-08
TX,48499,41964,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.9321861e-08
TX,48501,7879,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.4188099e-08
TX,48503,18550,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.582696e-09
TX,48505,14018,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.1887291e-08
TX,48507,11677,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.0926124e-08
UT,49001,6629,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
UT,49003,49975,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.2216263e-08
UT,49005,112656,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.4632182e-08
UT,49007,21403,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.14573e-10
UT,49009,1059,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.318771e-09
UT,49011,306476,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.8456428e-08
UT,49013,18607,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.6e-14
UT,49015,10976,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.522491e-09
UT,49017,5172,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.582e-12
UT,49019,9225,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.1926819e-08
UT,49021,46163,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
UT,49023,10246,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.8062712e-08
UT,49025,7125,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.9e-14
UT,49027,12503,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.6388e-11
UT,49029,9469,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.355869e-09
UT,49031,1556,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.313e-12
UT,49033,2264,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.3870956e-08
UT,49035,1029640,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.790961e-09
UT,49037,14746,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.153897e-09
UT,49039,27822,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.7024e-11
UT,49041,20802,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.11629e-10
UT,49043,36324,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.282015e-09
UT,49045,58218,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.00077e-10
UT,49047,32588,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.279e-12
UT,49049,516560,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.7982248e-08
UT,49051,23530,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.612e-12
UT,49053,138115,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
UT,49055,2778,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.4273e-11
UT,49057,231236,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.3881471e-08
VT,50001,36821,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.54766e-10
VT,50003,37125,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.8769012e-08
VT,50005,31227,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.1576148e-08
VT,50007,156545,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0917552e-08
VT,50009,6306,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.4986937e-08
VT,50011,47746,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.4492646e-08
VT,50013,6970,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.787361e-08
VT,50015,24475,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.144156e-09
VT,50017,28936,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.045165e-09
VT,50019,27231,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.93896611e-07
VT,50021,61642,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.742441e-09
VT,50023,59534,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.582824e-09
VT,50025,44510,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.54433e-10
VT,50027,56670,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.3673066e-08
VA,51001,33164,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
VA,51003,98970,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.5235092e-08
VA,51005,16250,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.9833e-11
VA,51007,12690,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.449812e-09
VA,51009,32353,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.446497e-09
VA,51011,14973,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.691826e-09
VA,51013,207627,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.2450566e-08
VA,51015,73750,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.3520948e-07
VA,51017,4731,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.289892e-09
VA,51019,74898,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.8662863e-08
VA,51021,6824,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.1624828e-08
VA,51023,33148,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.0094938e-08
VA,51025,17434,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.1446357e-08
VA,51027,24098,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.8342611e-08
VA,51029,17146,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.11397e-10
VA,51031,54842,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.436394e-09
VA,51033,28545,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.42417401e-07
VA,51035,30042,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.60677682e-07
VA,51036,7256,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.4628566e-08
VA,51037,12586,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.104634e-09
VA,51041,316236,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.67146229e-07
VA,51043,14034,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.937903e-09
VA,51045,5190,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0895041e-08
VA,51047,46689,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.7788339e-08
VA,51049,10052,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.34989e-10
VA,51051,15903,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.9059232e-08
VA,51053,28001,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.6264314e-08
VA,51057,11151,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.16556e-10
VA,51059,1081726,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.03794693e-07
VA,51061,65203,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.5988599e-08
VA,51063,15279,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.1826218e-08
VA,51065,25691,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.2288497e-08
VA,51067,56159,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.6889833e-08
VA,51069,78305,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.560892e-09
VA,51071,17286,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.7084343e-08
VA,51073,36858,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.322323e-09
VA,51075,21717,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.0002841e-08
VA,51077,15533,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.704218e-09
VA,51079,18403,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.0523833e-08
VA,51081,12243,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.1654911e-08
VA,51083,36241,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.883558e-09
VA,51085,99863,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.6329517e-08
VA,51087,306935,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.5955527e-08
VA,51089,54151,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.0851073e-08
VA,51091,2321,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.20362e-09
VA,51093,35270,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.0099066e-08
VA,51095,67009,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.6306984e-08
VA,51097,6945,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.43892e-10
VA,51099,23584,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.274303e-08
VA,51101,15935,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.006178e-09
VA,51103,11391,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.27e-13
VA,51105,25587,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.5767639e-08
VA,51107,312311,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.66117341e-07
VA,51109,33153,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.71323687e-07
VA,51111,12914,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.3077246e-08
VA,51113,13308,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.0790107e-08
VA,51115,8978,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.102431e-09
VA,51117,32727,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.09166763e-07
VA,51119,10959,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.63373e-10
VA,51121,94392,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.1230083e-08
VA,51125,15020,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.5408636e-08
VA,51127,18429,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.2674293e-08
VA,51131,12389,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.231812e-09
VA,51133,12330,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
VA,51135,15853,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.038963e-09
VA,51137,33481,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.45976394e-07
VA,51139,24042,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.4675641e-07
VA,51141,18490,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.4586562e-08
VA,51143,63506,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.9437634e-08
VA,51145,28046,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",7.455287e-09
VA,51147,23368,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.00714e-10
VA,51149,35725,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.27339255e-07
VA,51153,402002,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.56888679e-07
VA,51155,34872,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.6175112e-08
VA,51157,7373,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.2611373e-08
VA,51159,9254,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
VA,51161,92376,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.81340055e-07
VA,51163,22307,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.5397362e-08
VA,51165,76314,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.57063893e-07
VA,51167,28897,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.7406776e-08
VA,51169,23177,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.28525131e-07
VA,51171,41993,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",8.8890855e-08
VA,51173,32208,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0031395e-08
VA,51175,18570,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.1743601e-08
VA,51177,122397,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",4.65147776e-07
VA,51179,128961,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.55368921e-07
VA,51181,7058,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.8893039e-08
VA,51183,12087,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.09946436e-07
VA,51185,45078,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",9.2079498e-08
VA,51187,37575,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.9506268e-08
VA,51191,54876,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.0364488e-08
VA,51193,17454,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.764009e-09
VA,51195,41452,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.5650941e-08
VA,51197,29235,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.4900235e-08
VA,51199,65464,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.1453985e-08
VA,51510,139966,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.5112639e-08
VA,51520,17835,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.8407997e-08
VA,51530,6650,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.6228465e-08
VA,51540,43475,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.2458494e-08
VA,51550,222209,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.2521903e-08
VA,51570,17411,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",3.98151189e-07
VA,51580,5960,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",2.1128e-11
VA,51590,43055,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",5.5604035e-08
VA,51595,5926,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",6.755446e-09
